Time,Close,Renko_Value,Blue,Red,Yellow,Blue_Yellow,Red_Yellow,Flag,Open,High,Low,volume,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Increase,Blue/Yellow,Red/Yellow,Frac_Value,EndTime_fr,HI_Value,BearWarning,BullWarning,OBV,VWAP,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir,volatility_h1,pnn_0,pnn_1,pnn_2,pnn_3,pnn_4,pnn_5,pnn_6,pnn_7,pnn_8,pnn_9,pnn_10,pnn_11,pnn_12,pnn_13,pnn_14,pnn_15,pnn_16,pnn_17,pnn_18,pnn_19,pnn_20,pnn_21,pnn_22,pnn_23,pnn_24,pnn_25,pnn_26,pnn_27,pnn_28,pnn_29,pnn_30,pnn_31,pnn_32,pnn_33,pnn_34,pnn_35,pnn_36,pnn_37,pnn_38,pnn_39,pnn_40,pnn_41,pnn_42,pnn_43,pnn_44,pnn_45,pnn_46,pnn_47,pnn_48,pnn_49,pnn_50,pnn_51,pnn_52,pnn_53,pnn_54,pnn_55,pnn_56,pnn_57,pnn_58,pnn_59,pnn_60,pnn_61,pnn_62,pnn_63,pnn_64,pnn_65,pnn_66,pnn_67,pnn_68,pnn_69,pnn_70,pnn_71,pnn_72,pnn_73,pnn_74,pnn_75,pnn_76,pnn_77,pnn_78,pnn_79,pnn_80,pnn_81,pnn_82,pnn_83,pnn_84,pnn_85,pnn_86,pnn_87,pnn_88,pnn_89,pnn_90,pnn_91,pnn_92,pnn_93,pnn_94,pnn_95,pnn_96,pnn_97,pnn_98,pnn_99,Class,Target_State
2022-09-28 04:00:00+00:00,0.95499,0.95618,0,1,0,0,0,1,0.95574,0.95618,0.95424,4763.0,0.955704,0.9553599999999998,0.9577575,0,0,0,1,0,1,0.95716,1,0,0,0.95412,2022-09-28 04:00:00+00:00,0.95638,True,False,-120191.0,1.2525370112020002,0,0,0.0020692857142857,0,0,1,0,0,1,-0.0007745771614868,0,0.0015407446125066,0.048776995,0.11227244,-0.07071863,-0.17429832,-0.053026266,0.034798756,-0.11649704,0.018806526,-0.015946293,0.04466094,0.013866859,-0.102846526,0.03461717,0.053984247,0.067369156,0.085271135,0.16077773,-0.034171544,0.091943935,0.07330216,-0.030238912,-0.01875715,0.019152319,0.042550433,-0.013611702,-0.055599462,0.012001859,0.031165887,-0.056097127,0.010005739,0.056470066,-0.002092516,0.06622427,0.19124202,0.03471154,-0.09006175,-0.014419643,-0.032782048,0.1254036,-0.097980574,-0.07688178,0.013209192,-0.03734148,-0.002036756,-0.013005525,-0.022491902,-0.004631821,0.063423276,0.09117783,-0.027366387,0.025888586,-0.0273433,0.014719891,-0.07639445,-0.015672851,0.071281865,0.0093546985,-0.031173766,-0.20958585,-0.020067384,0.02924328,0.031995967,0.071516246,-0.038837418,0.014052276,-0.18210648,0.026036754,-0.020968506,-0.018992778,-0.015067698,-0.19387974,-0.06349985,-0.028685272,-0.0062963143,0.037179593,-0.09674421,0.003052866,-0.075441316,-0.040825956,0.062977344,0.01454067,0.03570131,-0.054313615,-0.020926556,0.0156641,-0.02571379,0.048207138,-0.0028875973,0.1112072,-0.16868897,0.028754754,-0.0031930488,0.09563136,-0.023894072,0.07938084,0.10772808,0.093402885,0.046524577,-0.02050776,-0.09539033,0,0
2022-09-28 05:00:00+00:00,0.95551,0.95551,0,1,0,0,0,0,0.95501,0.95589,0.95477,6042.0,0.9553740000000002,0.9552499999999996,0.957515,0,0,0,1,0,1,0.95716,1,0,0,0.95412,2022-09-28 05:00:00+00:00,0.95589,False,True,-114149.0,1.2524459777224677,0,0,0.0019014285714285,0,0,0,0,0,0,0.0005443601285955,1,0.0014088419242365,-0.032398805,0.017716428,-0.012744501,-0.18421082,-0.19415368,-0.06445853,-0.21690546,-0.3059672,-0.104020804,0.087874874,0.21686359,-0.21858308,-0.008148842,0.17442274,0.19027749,-0.062680125,0.096462205,0.073578365,0.119161345,0.09602596,-0.13584468,-0.07705544,0.19991417,0.0469265,-0.18652378,0.11783886,0.16581324,0.18397993,-0.21510327,0.12243439,0.25035456,0.13008161,0.2639635,0.18057775,0.30968052,-0.31870225,-0.1864679,-0.04722292,-0.036092296,-0.28911856,-0.13071215,-0.004093269,-0.018691026,-0.11983965,-0.25895005,-0.09911279,-0.12743314,0.18296777,-0.022816295,0.06827936,0.07599176,-0.15672293,0.0674802,0.052975632,-0.041327935,0.10393087,-0.11102351,0.23613156,-0.33820543,0.09923498,0.19773711,-0.13623594,0.10977084,0.21152948,-0.13171397,0.06126771,0.23160723,0.025611509,0.1269,-0.00088197924,-0.0072252853,-0.24385165,-0.05673742,-0.0024768542,0.0998844,0.0787295,0.089389965,-0.06064522,-0.17912841,0.23902757,0.17895189,-0.26991108,-0.19004153,-0.15838948,-0.11735142,0.086267434,-0.00012789108,-0.0021263547,0.04966445,-0.21587506,-0.049734473,-0.017666388,0.19321077,-0.013815004,-0.02657834,-0.030304492,-0.028649965,-0.05558122,-0.14774069,-0.16329509,0,2
2022-09-28 06:00:00+00:00,0.95386,0.95386,0,1,1,0,1,0,0.95548,0.95697,0.95352,9324.0,0.954974,0.9546849999999998,0.9570116666666668,0,0,0,1,0,1,0.95716,1,0,0,0.95412,2022-09-28 06:00:00+00:00,0.95589,False,False,-123473.0,1.2523048245012396,0,1,0.0018128571428571,0,0,0,0,0,0,-0.0017283191950479,0,0.0012966085231201,-0.19354314,0.10039924,-0.03908062,-0.34772345,-0.40161523,-0.21895003,-0.26094878,-0.6064358,-0.18128572,0.17929752,0.439872,-0.44046727,-0.0151350945,0.22162019,0.30263135,-0.16184813,0.19041857,0.15444133,0.17291863,0.12781462,-0.2388985,-0.17742349,0.3024395,0.03194913,-0.43241328,0.25153908,0.39546657,0.4526113,-0.41733578,0.121788755,0.37523302,0.2595387,0.52066207,0.45585036,0.4294696,-0.57810676,-0.3493518,-0.0578594,-0.15926428,-0.39978603,-0.23364457,-0.03731213,0.011889729,-0.18183294,-0.6347818,-0.2635991,-0.3393553,0.402141,0.045247503,0.19434382,0.06552182,-0.25146547,0.14930882,0.046392493,0.004342098,0.20303749,-0.13189341,0.44953853,-0.5435669,0.15640578,0.2656728,-0.16527851,0.28981125,0.31062227,-0.27364928,0.13607219,0.25725722,-0.02866522,0.1792795,-0.05033587,-0.15724152,-0.41216245,-0.13446033,-0.11108686,0.25684395,0.1184335,0.21289462,-0.16345416,-0.37757766,0.39064324,0.32636544,-0.41956607,-0.2510226,-0.20581886,-0.1924139,0.18376599,0.030624453,-0.07583116,0.015671417,-0.3014464,-0.054121323,-0.17991367,0.28510535,-0.087935396,-0.20639713,-0.09567441,-0.07311827,-0.0695756,-0.30923036,-0.38755786,2,3
2022-09-28 07:00:00+00:00,0.9577,0.95866,1,0,1,1,0,2,0.95388,0.95866,0.95388,12273.0,0.955558,0.95578,0.9568716666666668,0,0,1,0,0,1,0.95716,1,0,0,0.95412,2022-09-28 07:00:00+00:00,0.95866,False,False,-111200.0,1.2521216185612878,0,0,0.0020414285714285,0,0,0,0,0,0,0.0040176663723077,1,0.0020909214921749,0.14219221,0.09489082,0.07303737,-0.20659633,-0.13037975,-0.055681758,-0.09053375,0.21003193,0.095552936,-0.006149087,-0.058791168,-0.11783889,-0.049410578,0.014663946,0.24288674,0.1816071,0.25862598,-0.108804256,0.08082538,-0.018888675,0.16005698,0.00048590638,-0.20617278,0.16192664,-0.054730646,-0.19646332,-0.14007321,-0.061578356,0.019145861,-0.016846297,-0.073736206,-0.08240974,0.052671373,0.13597897,0.014664897,0.050197594,-0.0050368756,-0.1233858,-0.0054491907,-0.2192084,-0.14142045,0.0071297213,-0.02675942,-0.079702854,0.1919479,-0.082803726,-0.15704119,0.098340005,0.21590284,-0.19410737,-0.21057878,-0.011001981,0.09988233,0.01722707,-0.068210095,0.09248784,0.010483235,-0.117323875,-0.25652972,0.05380737,0.06331985,0.056964688,0.2343474,-0.14041401,-0.10085724,-0.17555761,0.122637615,-0.061912872,-0.010698769,0.037217226,-0.26647696,0.11382951,-0.07857913,-0.0016262792,0.078413606,-0.12653777,0.08221319,0.09769538,0.116739444,0.01817138,0.06877662,0.14900477,-0.08636913,-0.036637828,0.030470941,0.03187971,-0.06270549,0.11726764,0.03355789,-0.20925899,0.0087773055,-0.032090604,0.15924835,0.067027055,0.0816398,-0.041850876,0.1037218,0.051613502,0.04061878,-0.105103135,3,0
2022-09-28 08:00:00+00:00,0.9556,0.95878,0,1,0,0,0,1,0.95774,0.95878,0.9545,10442.0,0.955532,0.9566499999999998,0.9565683333333334,0,0,1,0,0,0,0.95716,1,0,0,0.95352,2022-09-28 08:00:00+00:00,0.95866,True,False,-121642.0,1.2519648137837396,0,0,0.0022021428571428,0,0,1,0,0,1,-0.0021951610759191,0,0.0041864672777855,-0.03732457,0.106734574,-0.09052482,-0.13913202,-0.0060959216,0.013873527,-0.12254986,-0.17566943,-0.045279346,0.09043588,0.14680703,-0.18984953,0.05925337,0.01220892,0.12220929,0.0034978725,0.095521346,0.052722126,0.14104448,0.08312718,-0.11571276,0.013368297,0.16431259,0.06796922,-0.08089297,0.046105623,0.065166205,0.19960222,-0.12989514,0.08519767,0.16761185,0.09881586,0.092479035,0.15724838,0.10940857,-0.18695161,0.0013933852,-0.008170094,0.13642822,-0.14671148,-0.01929553,0.020713316,-0.030285638,0.010607349,-0.1815119,0.003143303,-0.075973034,0.06447184,0.07361163,0.059189938,0.060971618,-0.06156609,0.043197755,0.023847843,-0.013765719,0.10142324,-0.11264535,0.22279456,-0.19288914,0.095069654,0.086279005,-0.057629444,0.020644564,0.11640903,-0.035514086,-0.098343834,0.13965559,0.054964602,0.1429452,-0.02003021,-0.09109002,-0.22200413,-0.033168912,0.011225055,0.06323652,-0.09429157,0.060675103,-0.06800772,-0.030194324,0.15845129,-0.023924822,-0.085414976,-0.037462253,-0.10431514,-0.079891644,0.04545909,0.0056830198,0.055886652,0.08867858,-0.20001443,-0.046657525,-0.064911455,0.11131651,0.051234666,-0.021223264,0.124797836,0.07937402,0.022144083,0.006097737,-0.16276535,0,0
2022-09-28 09:00:00+00:00,0.95431,0.95431,0,1,0,0,0,0,0.95559,0.95621,0.95371,9839.0,0.955396,0.9549549999999998,0.9561375,0,0,0,1,0,1,0.95716,1,0,0,0.95352,2022-09-28 09:00:00+00:00,0.95621,False,False,-131481.0,1.25181657331959,0,0,0.00228,0,0,0,0,0,0,-0.0013508491983028,0,0.0024907029984306,-0.049116004,0.09040129,0.0067200754,-0.30778614,-0.30992293,-0.20115846,-0.30945387,-0.39218304,-0.16404456,0.17167728,0.34345147,-0.38059112,-0.005924348,0.2587784,0.28623545,-0.16078396,0.087190345,0.16609322,0.14808576,0.16105248,-0.2058585,-0.11988305,0.24363187,0.12816507,-0.36200574,0.2285761,0.35845327,0.33384308,-0.29774538,0.1767542,0.3671735,0.23979479,0.4516484,0.3704461,0.41645995,-0.44884938,-0.27305135,-0.13740307,-0.20622697,-0.41741782,-0.20849289,-0.14266326,-0.051950116,-0.23918799,-0.45888352,-0.2532016,-0.3155929,0.42041725,-0.007894218,0.090510994,0.022695113,-0.20875245,0.16780986,0.034250915,-0.043904293,0.17041855,-0.053979903,0.42201468,-0.51124364,0.15398902,0.32722762,-0.10854562,0.29855058,0.3503993,-0.2778673,0.17871337,0.26003775,0.010147228,0.14005788,-0.052264415,-0.1170755,-0.3733832,-0.16745372,-0.09378289,0.2464226,0.15908866,0.28114173,-0.13271539,-0.31688157,0.36334732,0.27803257,-0.38823235,-0.22567776,-0.27629906,-0.14581373,0.13912763,-0.10006912,0.027246814,0.0061953776,-0.24100605,0.033773925,-0.108823374,0.19328639,-0.11995073,-0.1640888,-0.13791387,-0.1356062,-0.13715027,-0.27766776,-0.29318452,0,3
2022-09-28 10:00:00+00:00,0.95735,0.9602,1,0,1,1,0,2,0.9543,0.9602,0.95367,21566.0,0.955764,0.9558299999999996,0.9560266666666668,0,0,1,0,0,1,0.95716,1,0,0,0.95352,2022-09-28 10:00:00+00:00,0.9602,False,False,-109915.0,1.251495477485272,0,0,0.0026892857142857,0,0,0,0,0,0,0.0031804845658624,1,0.0017915524595984,0.2007706,0.14273593,0.13191825,-0.26797643,-0.20002525,-0.113002956,-0.10660097,0.34284016,0.17598616,0.034323875,-0.0685382,-0.20798899,-0.12953821,-0.0019460805,0.35525936,0.23020613,0.26674017,-0.19555347,0.032837655,0.0019944366,0.21699595,0.0045468938,-0.33175716,0.25030187,-0.07726613,-0.20195386,-0.2115039,-0.07091779,-0.0070471857,-0.006796282,-0.12323033,-0.074496344,0.033350773,0.18893051,-0.037175335,0.10375625,-0.018567575,-0.19904631,-0.0703024,-0.30810687,-0.21215053,-0.045370042,-0.01188479,-0.12558888,0.28028804,-0.15382141,-0.20567974,0.17184678,0.28234288,-0.33739334,-0.28986317,0.009850634,0.22111684,0.004252199,-0.065649435,0.13709868,0.007333177,-0.16163898,-0.35883594,0.05945909,0.10174978,0.05459793,0.3822254,-0.19758339,-0.20270033,-0.21072298,0.20537618,-0.055054136,0.001101194,0.04023013,-0.40234292,0.14803712,-0.105680235,0.03829953,0.05690494,-0.2059361,0.089489594,0.085103914,0.19015588,0.043748237,0.10057004,0.20202097,-0.086881116,-0.04406637,0.044255525,0.028438373,-0.064013265,0.16106465,0.028275933,-0.273178,0.0059911218,-0.07380029,0.24920109,0.039487477,0.1419033,-0.08821797,0.07950563,0.07380673,-0.003227422,-0.14649151,3,0
2022-09-28 11:00:00+00:00,0.95653,0.95744,0,1,0,0,0,1,0.95738,0.95744,0.95496,12809.0,0.956298,0.9569399999999998,0.9557816666666668,1,0,0,0,1,0,0.95716,1,0,0,0.95352,2022-09-28 11:00:00+00:00,0.9602,True,False,-122724.0,1.2513045650134016,0,0,0.0027992857142857,0,0,0,0,0,0,-0.0008568980815677,0,0.0033912162122327,-0.025479048,0.035127826,-0.021045351,-0.07361019,-0.05269257,-0.041028865,-0.058215246,-0.01093233,-0.0105303405,0.033499904,0.059951484,-0.13475299,-0.026292346,0.09986401,0.07204393,0.075131,0.07915881,-0.032565422,0.03269082,0.055958636,0.01813486,-0.00987942,0.0057154484,0.07950111,0.008966689,-0.040787764,-0.0018347837,0.04012028,-0.109396964,0.035938602,0.04292608,-0.0019849353,0.05181008,0.072670154,0.06766905,-0.06736763,-0.045899145,-0.011255229,0.067283645,-0.07973727,-0.056073308,0.00026030652,-0.00068410113,-0.054814324,-0.017765295,-0.0385283,0.017921388,0.06473763,0.06333503,-0.036137402,0.018212033,-0.02298458,0.026844814,-0.055434845,0.03418026,0.057564266,-0.04029452,0.050829757,-0.1926587,0.019926319,0.06042802,-0.013780164,0.06631319,-0.022453137,-0.011755714,-0.06395341,0.09060759,0.010197028,0.027941858,0.035038587,-0.07868338,-0.11900717,-0.06600363,0.0015201326,0.021642173,-0.06977068,-0.005510539,-0.052233852,-0.06986634,0.08149406,0.0135507565,-0.027477527,-0.059635013,-0.03741087,-0.005704088,-0.015414649,-0.02027293,-0.00029349513,0.06375774,-0.1225458,-0.0018525291,0.0007076971,0.1079357,-0.004625464,0.030855913,0.03276814,0.03153987,0.00039087795,-0.021300133,-0.052938588,0,1
2022-09-28 12:00:00+00:00,0.95843,0.95957,1,0,0,0,0,2,0.95651,0.95957,0.95592,14038.0,0.956444,0.9574799999999998,0.9558875,1,0,0,0,1,0,0.95716,1,0,0,0.9602,2022-09-28 12:00:00+00:00,0.9602,False,False,-108686.0,1.251096965262536,0,0,0.0029557142857142,1,0,0,0,0,0,0.0019843763039195,1,0.0014557274408544,-0.11446151,0.03931468,0.06453798,-0.29523215,-0.33556193,-0.18164504,-0.21933505,-0.4533246,-0.10067749,0.12505077,0.39272308,-0.3894818,0.006947552,0.28150013,0.23388375,-0.1502173,0.0653021,0.17258327,0.108944304,0.1780541,-0.23904885,-0.07500341,0.24686292,0.11492349,-0.32981288,0.20654668,0.25410175,0.2907128,-0.3158782,0.1706232,0.35199746,0.22893897,0.40159923,0.33281237,0.40450776,-0.51691616,-0.27332282,-0.065074295,-0.13387266,-0.4387939,-0.2207133,-0.015758552,-0.051448274,-0.17629692,-0.48926836,-0.20476848,-0.24249314,0.36099285,0.035369933,0.13312535,0.06661587,-0.21945989,0.1164116,0.084193945,0.012575359,0.16436696,-0.10477635,0.4034778,-0.5611308,0.2089031,0.25462207,-0.1311307,0.22709605,0.3743738,-0.24652228,0.15458767,0.28743222,-0.018418184,0.22040822,0.005419082,-0.05777964,-0.38596532,-0.14584395,-0.10527314,0.16451292,0.15476023,0.21487227,-0.07633408,-0.22349843,0.32932523,0.28925598,-0.40829858,-0.23839739,-0.23250952,-0.1963543,0.064181335,0.011686169,0.022862554,0.0059487736,-0.2288449,-0.056277387,-0.09604734,0.2738623,-0.122433886,-0.12154548,-0.07631689,-0.09334038,-0.07891715,-0.27742296,-0.3165818,1,1
2022-09-28 13:00:00+00:00,0.96044,0.96044,1,0,0,0,0,0,0.95835,0.9637,0.9575,14888.0,0.957412,0.9594349999999998,0.9562691666666666,1,0,0,0,1,0,0.95716,1,0,0,0.9602,2022-09-28 13:00:00+00:00,0.9602,False,False,-93798.0,1.2508786265888214,0,0,0.0033021428571428,0,0,0,0,0,0,0.0020949837510099,1,0.0023070792800117,-0.13471335,0.058770776,0.07677759,-0.28609106,-0.30152056,-0.14882264,-0.2101486,-0.41222233,-0.08350322,0.07932015,0.390602,-0.38227564,0.0092529375,0.29400328,0.21248503,-0.11312823,0.03131254,0.15587746,0.1007491,0.2341333,-0.22752595,-0.097401515,0.22766477,0.11779683,-0.27989057,0.18761234,0.24590328,0.22786905,-0.2597111,0.16453193,0.34951386,0.22979392,0.41462877,0.23165162,0.44636363,-0.45439175,-0.27933142,-0.08290446,-0.12529421,-0.4558266,-0.23476821,0.008620657,-0.07140632,-0.15660065,-0.41923982,-0.19984598,-0.20745504,0.3489259,0.0707244,0.12066235,0.082286045,-0.19148743,0.10501293,0.123783946,-0.043219592,0.18058935,-0.11857091,0.39817128,-0.54167676,0.23846737,0.24208093,-0.11636943,0.23417139,0.37163147,-0.25484586,0.16071506,0.32417852,0.024959864,0.23245326,0.029159667,-0.0032860097,-0.40623754,-0.1797667,-0.11262992,0.1521168,0.16013806,0.18428972,-0.029721882,-0.21145687,0.3402532,0.29868695,-0.43418682,-0.26994172,-0.22352463,-0.21041054,0.035068184,-0.039159875,0.04870103,-0.0041835345,-0.23971583,-0.07074157,-0.09244837,0.279956,-0.10519472,-0.08531068,-0.12289055,-0.07400505,-0.12893206,-0.2291047,-0.2859993,1,3
2022-09-28 14:00:00+00:00,0.96306,0.96306,1,0,1,1,0,0,0.9604,0.96378,0.95929,14579.0,0.9591619999999998,0.9617499999999998,0.9569591666666666,1,0,0,0,1,0,0.96306,0,1,0,0.9602,2022-09-28 14:00:00+00:00,0.9602,False,False,-79219.0,1.25066706303378,0,0,0.0033871428571428,0,0,0,0,0,0,0.0027242023606055,1,0.0024028781022836,-0.17776768,0.0018861201,-0.023651576,-0.17090474,-0.27416864,-0.074100174,-0.23441364,-0.47186512,-0.13262604,0.06691216,0.3636227,-0.31427017,0.020256892,0.24488212,0.19004239,-0.08156568,0.14783698,0.022490056,0.14297567,0.11751143,-0.23223893,-0.14512528,0.27522328,0.027097292,-0.23473743,0.16361457,0.18404976,0.31531915,-0.3894042,0.23424391,0.39495084,0.118871495,0.47677565,0.23725678,0.5031191,-0.46203214,-0.3185142,-0.05194901,-0.051077817,-0.33049613,-0.26041037,0.12783937,-0.00019710511,-0.22655746,-0.3438264,-0.036887012,-0.18983413,0.16218741,0.034936305,0.1564619,0.11969058,-0.18576524,0.21354242,0.12831259,-0.12145235,0.18070106,-0.2017993,0.3681641,-0.54822266,0.13208522,0.29520646,-0.28204873,0.1298157,0.36315206,-0.19911537,0.06258024,0.37548557,-0.06889596,0.14646383,0.104222514,0.03116533,-0.4087559,-0.13299823,0.047144763,0.09999395,0.053522557,0.08922121,-0.14411595,-0.2544046,0.35330376,0.25856116,-0.38517475,-0.30932122,-0.22669315,-0.23023897,0.12747544,-0.00057371333,0.07270752,0.022934856,-0.34131756,-0.096077584,0.04369068,0.37774345,0.016820295,-0.06694856,-0.09516759,-0.027728183,-0.09501796,-0.24700171,-0.23659372,3,3
2022-09-28 15:00:00+00:00,0.96787,0.96787,1,0,1,1,0,0,0.96305,0.96876,0.96232,11797.0,0.961266,0.9654649999999998,0.9579708333333334,1,0,0,0,1,0,0.96378,0,0,0,0.9602,2022-09-28 15:00:00+00:00,0.9602,False,False,-67422.0,1.2504989573260328,0,0,0.0036935714285714,0,0,0,0,0,0,0.0049820655840149,1,0.0029675148958883,-0.19839247,0.062597245,0.043891057,-0.25415614,-0.29387757,-0.19348249,-0.22280297,-0.43397555,-0.03166499,0.040982492,0.45131803,-0.35277528,0.00079145096,0.3385931,0.18033318,-0.111323684,0.017192733,0.11507331,0.08263962,0.21949673,-0.23292287,-0.10807462,0.19562447,0.09622958,-0.25430053,0.15688999,0.22050324,0.20579992,-0.2706073,0.18508498,0.33064216,0.23471555,0.43645743,0.2053786,0.47584948,-0.46053028,-0.28634894,-0.0056523643,-0.13901117,-0.4617273,-0.29326084,0.03434232,-0.045064885,-0.14408007,-0.4306894,-0.21860981,-0.18399952,0.3102192,0.09646147,0.13155183,0.107866004,-0.2036027,0.12310171,0.13916114,-0.00019572675,0.19129074,-0.17694063,0.36649457,-0.5841169,0.21434978,0.22778456,-0.16295916,0.25649574,0.35169357,-0.3421818,0.12975502,0.35610455,0.028700277,0.18632104,0.019087173,-0.028129045,-0.45106047,-0.20647167,-0.1394896,0.14635307,0.16339752,0.1321567,-0.005194991,-0.18608934,0.34485564,0.28984708,-0.450412,-0.3112255,-0.17653376,-0.19719592,-0.0040935185,-0.018312752,0.051267702,-0.008554049,-0.2696644,-0.0668448,-0.066821285,0.36648554,-0.13181253,-0.048939645,-0.16017805,-0.07288491,-0.14894895,-0.24020159,-0.28461155,3,3
2022-09-28 16:00:00+00:00,0.97015,0.97015,1,0,1,1,0,0,0.96789,0.97077,0.96776,9130.0,0.96399,0.9690099999999996,0.9592341666666668,1,0,0,0,1,0,0.97015,0,0,0,0.9602,2022-09-28 16:00:00+00:00,0.9602,False,False,-58292.0,1.2503700415830563,0,0,0.0037492857142857,0,0,0,0,0,0,0.0023529179800851,1,0.0051191643035493,-0.19431607,0.079894274,0.027640227,-0.24954498,-0.26635358,-0.191781,-0.22742605,-0.4282538,-0.018228857,0.04250127,0.42704862,-0.33194602,-0.016471155,0.3087662,0.19103235,-0.10133596,0.031135,0.104348734,0.092380226,0.20543464,-0.20444083,-0.11387532,0.20425098,0.08411243,-0.23986343,0.16682445,0.20006171,0.221651,-0.27007806,0.16535811,0.31473428,0.21582241,0.40592706,0.21120024,0.4387974,-0.43823278,-0.26971996,0.0048038997,-0.11815943,-0.42922848,-0.27250677,0.043755338,-0.0438239,-0.13988645,-0.42435837,-0.19699374,-0.17185806,0.29380417,0.073549055,0.13953656,0.0996965,-0.17621765,0.11105235,0.11322564,0.013021219,0.18171437,-0.17339851,0.34257114,-0.5395473,0.18152316,0.21708873,-0.15424529,0.22830135,0.31288663,-0.308091,0.11281094,0.32245588,0.03268161,0.17918676,-0.00075910054,-0.021773167,-0.4413784,-0.17321357,-0.11402115,0.14068729,0.13468553,0.1225844,-0.024437927,-0.19230852,0.34122255,0.26187652,-0.4088166,-0.26752463,-0.14521874,-0.17787582,-0.0009241048,0.004129993,0.03147289,0.002515627,-0.27438945,-0.07293901,-0.0711456,0.34734762,-0.10805516,-0.03946939,-0.12721398,-0.057697743,-0.13198929,-0.21355519,-0.28857026,3,3
2022-09-28 17:00:00+00:00,0.97299,0.97299,1,0,1,1,0,0,0.97013,0.9746,0.97001,8672.0,0.966902,0.9715699999999998,0.9606908333333334,1,0,0,0,1,0,0.97015,0,0,0,0.9602,2022-09-28 17:00:00+00:00,0.9602,False,False,-49620.0,1.2502489424414494,0,0,0.0039628571428571,0,0,0,0,0,0,0.0029231059236179,1,0.002630797296763,-0.19384265,0.08416505,0.036389757,-0.2643471,-0.2721295,-0.18819182,-0.2263605,-0.43796882,-0.024471901,0.044497486,0.4365966,-0.34418237,-0.016221054,0.3093865,0.1935253,-0.108732715,0.03197861,0.11137078,0.09628636,0.21049723,-0.21034019,-0.11446599,0.20903549,0.09022748,-0.25328746,0.17255227,0.21360856,0.22396395,-0.27546373,0.16989645,0.32848337,0.21834716,0.418474,0.21046382,0.45677152,-0.45171955,-0.2826085,-0.006529717,-0.1240464,-0.44276962,-0.28006324,0.04538744,-0.047472414,-0.14220962,-0.42764133,-0.19914396,-0.18142533,0.3079574,0.081807315,0.14292264,0.0953498,-0.18497568,0.114749804,0.121789426,0.0016132481,0.18175247,-0.17585783,0.3624372,-0.55459696,0.19774252,0.22835563,-0.1506914,0.2339533,0.32471916,-0.3106563,0.12676573,0.3339675,0.02537816,0.18111897,0.0022718553,-0.017981317,-0.4483575,-0.17490093,-0.12156612,0.1516472,0.14127284,0.13671012,-0.0211889,-0.19550133,0.34898466,0.2669109,-0.42812577,-0.2767841,-0.15577403,-0.19241399,0.0017241128,-0.0019272789,0.03571218,-0.0062741116,-0.27661642,-0.07674168,-0.07399565,0.34864688,-0.10576083,-0.046776403,-0.1317861,-0.060271204,-0.14006442,-0.21629927,-0.2924628,3,3
2022-09-28 18:00:00+00:00,0.97438,0.97438,1,0,1,1,0,0,0.97297,0.97503,0.97229,5515.0,0.96969,0.9736849999999998,0.9624008333333331,1,0,0,0,1,0,0.97015,0,0,0,0.9602,2022-09-28 18:00:00+00:00,0.9602,False,False,-44105.0,1.2501723696728737,1,0,0.0040199999999999,0,0,0,0,0,0,0.0014275666525233,1,0.0031510973650127,0.2424643,0.24980962,0.14255387,-0.37509277,-0.17811029,-0.16597064,-0.12723348,0.32300025,0.21488252,0.007058598,-0.049777485,-0.23941796,-0.07635574,0.00075695105,0.33189893,0.17034839,0.28606972,-0.20402937,0.033693492,0.005121084,0.2862475,-0.085767634,-0.36410627,0.28182796,-0.14577776,-0.14895964,-0.1805858,-0.08233509,0.020494137,-0.03188697,-0.029357268,0.009939831,0.115616545,0.22259593,-0.074433446,0.13849074,-0.020577831,-0.123121575,-0.13738562,-0.26799896,-0.174663,-0.04810986,0.054305334,-0.041952696,0.27392286,-0.19306125,-0.20101139,0.14089315,0.3275709,-0.31723827,-0.3567873,-0.06098261,0.23900466,0.024718912,-0.09470582,0.13658914,0.035699524,-0.18020983,-0.27546248,0.08894755,0.13233334,0.1720888,0.41166055,-0.29159367,-0.17544319,-0.23598178,0.12197871,-0.10138861,-0.07395513,-0.048592404,-0.4149551,0.16476251,-0.17339694,-0.023376465,0.11116154,-0.15011112,0.0855872,0.046896953,0.263173,0.01745775,0.11016003,0.16963024,-0.015436131,-0.07743489,0.030224629,0.0666806,-0.030720735,0.16852441,0.007578521,-0.35014984,0.08293493,-0.14559153,0.25530812,-0.01898687,0.12988013,-0.12366976,0.052608922,-0.019637426,-0.01131833,-0.14148189,3,2
