,Equity
3905,9947.726189196503
3906,9948.344324380663
3907,9948.894111457172
3908,9949.357365884998
3909,9949.95699432217
3910,9950.049657019506
3911,9950.050766203876
3912,9952.158351213078
3913,9951.716442040643
3914,9952.052544528859
3915,9952.315574942173
3916,9952.745334653415
3917,9952.527858903775
3918,9951.549064259569
3919,9951.564735901335
3920,9952.901759608161
3921,9951.961629642208
3922,9952.140455942532
3923,9951.822066065219
3924,9950.914621249887
3925,9952.179076338803
3926,9951.896398708732
3927,9952.789092033128
3928,9954.526944878813
3929,9956.658335614731
3930,9955.391737805401
3931,9955.096232233618
3932,9955.170412489668
3933,9955.231177401329
3934,9955.4372981671
3935,9955.545039556517
3936,9955.616609751232
3937,9955.55076705908
3938,9955.436752590807
3939,9955.503128426884
3940,9955.518367206985
3941,9955.426246282617
3942,9954.831034501529
3943,9954.577596841336
3944,9955.305358241556
3945,9956.615449514606
3946,9956.46610146534
3947,9957.752358533717
3948,9958.194579337198
3949,9957.154744675849
3950,9956.959748690799
3951,9956.614369350467
3952,9956.373868142224
3953,9956.473028047729
3954,9956.285159694831
3955,9957.335616034137
3956,9956.8371371273
3957,9956.730046281773
3958,9956.856274558335
3959,9956.126940979451
3960,9954.80131457759
3961,9954.611125506697
3962,9954.032725871002
3963,9953.919059371015
3964,9954.11106646159
3965,9954.028467140932
3966,9954.576564152252
3967,9954.867700706382
3968,9954.598359581634
3969,9954.415559725152
3970,9956.259671001819
3971,9955.328960191824
3972,9955.266289165944
3973,9955.588246026771
3974,9955.341202106532
3975,9954.810879325814
3976,9953.96357330975
3977,9952.95171041687
3978,9952.680280930428
3979,9952.957404437957
3980,9953.004210237714
3981,9953.152955237809
3982,9952.910024437166
3983,9953.016347983632
3984,9953.42693754581
3985,9953.240467745612
3986,9954.003212523237
3987,9953.909563405368
3988,9954.456863304622
3989,9955.004391448438
3990,9955.038816204249
3991,9954.018144845386
3992,9954.452813139102
3993,9954.746681475639
3994,9955.587991742937
3995,9956.39462079555
3996,9956.384878510085
3997,9956.21470239545
3998,9958.680320520487
3999,9958.473476251576
4000,9958.43761588477
4001,9958.34013313444
4002,9958.53699614919
4003,9958.618028429994
4004,9958.336138569068
4005,9958.436606971138
4006,9958.71350643046
4007,9959.814222653113
4008,9959.218923724096
4009,9958.76809566889
4010,9958.770505760813
4011,9958.544960091249
4012,9957.987225792682
4013,9957.992769420774
4014,9956.797443480875
4015,9956.721969173783
4016,9957.342709675237
4017,9957.843546166643
4018,9957.378716042616
4019,9958.619318335624
4020,9959.193656375839
4021,9959.919452934173
4022,9961.385055188577
4023,9961.754747954596
4024,9962.592600680402
4025,9961.85595427414
4026,9961.974466106456
4027,9962.116012688826
4028,9961.88901753138
4029,9962.06388374535
4030,9962.299659218517
4031,9962.798273209555
4032,9961.830165643718
4033,9961.741849917162
4034,9961.643217666864
4035,9961.613913244313
4036,9961.366111891753
4037,9962.568846771255
4038,9962.392636555825
4039,9962.781673609094
4040,9963.477891161328
4041,9963.187954945979
4042,9964.38008001288
4043,9964.356042129379
4044,9965.40703457261
4045,9964.309991178747
4046,9964.569489347547
4047,9964.470665034381
4048,9964.159316940455
4049,9962.954492714674
4050,9962.76103382358
4051,9962.920093212166
4052,9962.799685137512
4053,9962.957838476557
4054,9962.82577913797
4055,9962.343098657375
4056,9962.218321003276
4057,9962.714077640923
4058,9962.924363807337
4059,9962.968964132848
4060,9961.534495974056
4061,9961.103041493201
4062,9960.942314463258
4063,9960.96952342145
4064,9961.404902892249
4065,9960.717975047168
4066,9960.406256678763
4067,9960.831666713824
4068,9962.462807025446
4069,9962.73470028376
4070,9963.060366597105
4071,9963.498549856648
4072,9963.034078528051
4073,9963.116749282479
4074,9963.3814736769
4075,9963.62886486751
4076,9963.74346588628
4077,9963.555191034977
4078,9963.738869475479
4079,9963.503219521535
4080,9963.397187236265
4081,9963.166314206646
4082,9963.135556793026
4083,9963.05042434527
4084,9962.441358132513
4085,9963.342232072077
4086,9963.2557458609
4087,9962.258719738384
4088,9963.057470144764
4089,9962.949597330438
4090,9962.173181723618
4091,9961.60165711681
4092,9960.431892889403
4093,9960.238080725154
4094,9959.523514332885
4095,9960.261521658036
4096,9960.99911746289
4097,9960.782248751724
4098,9961.58473718944
4099,9961.178537050526
4100,9960.935021041005
4101,9960.648292916696
4102,9960.823027172446
4103,9960.763926279033
4104,9960.896144809423
4105,9960.65826741897
4106,9960.664289410868
4107,9961.06568836672
4108,9961.830440191681
4109,9961.222546743007
4110,9961.981529329396
4111,9960.992534882875
4112,9960.992376635388
4113,9960.784847907347
4114,9959.76977374898
4115,9958.944299743205
4116,9958.70635631304
4117,9958.569673825914
4118,9956.046077996016
4119,9955.97786136014
4120,9956.689827248341
4121,9956.098186971332
4122,9956.817442383386
4123,9956.423159296859
4124,9956.126762252092
4125,9956.133824889925
4126,9956.169396491066
4127,9956.058006758414
4128,9956.055649039428
4129,9956.137122667576
4130,9956.212048590505
4131,9956.701177327555
4132,9957.142714303352
4133,9956.285814972758
4134,9957.010139826405
4135,9957.051598910444
4136,9956.159747505544
4137,9957.382521210668
4138,9957.045451522841
4139,9956.721483197207
4140,9956.912826191934
4141,9958.097112300611
4142,9957.538630282685
4143,9957.35288051111
4144,9957.486052732742
4145,9957.441203564684
4146,9957.28493054204
4147,9957.499376147518
4148,9957.197991302051
4149,9957.366006261127
4150,9957.148785338
4151,9956.418310423061
4152,9956.309097615846
4153,9956.063841554987
4154,9956.236481823684
4155,9956.444799195517
4156,9956.335753117082
4157,9954.671778216793
4158,9954.089328689304
4159,9953.802599986162
4160,9953.212604371543
4161,9953.484231381271
4162,9953.373425796875
4163,9953.51860780555
4164,9952.409334129747
4165,9953.110629514962
4166,9953.813510459344
4167,9954.785011245613
4168,9954.430151531162
4169,9954.789920246214
4170,9955.166476730974
4171,9954.892814711277
4172,9954.864218481393
4173,9954.99184355017
4174,9955.273889218584
4175,9955.14521250001
4176,9955.906406351989
4177,9956.46562172017
4178,9955.916166033765
4179,9955.789254969726
4180,9955.685777023114
4181,9953.726656595238
4182,9953.146526586668
4183,9954.035218327681
4184,9954.484585331724
4185,9955.821338186708
4186,9954.783131636277
4187,9955.142124479396
4188,9958.062901585003
4189,9957.928104688868
4190,9957.460642440465
4191,9957.648154240902
4192,9957.689736340259
4193,9957.845113343576
4194,9958.35664514984
4195,9958.264926384787
4196,9958.479206218182
4197,9958.408876634434
4198,9958.546897199343
4199,9959.282218681383
4200,9959.222831521747
4201,9959.410722028584
4202,9958.55550961554
4203,9958.526129903483
4204,9957.775882185413
4205,9957.651714913467
4206,9957.758866770066
4207,9958.667326921337
4208,9957.67673531895
4209,9958.148215334611
4210,9958.28406540922
4211,9959.043739180273
4212,9959.025529517508
4213,9958.306876799677
4214,9957.75648089694
4215,9957.83205044817
4216,9957.473017783475
4217,9957.890733789702
4218,9957.648671671786
4219,9957.723925106733
4220,9957.726702922631
4221,9957.807332648477
4222,9957.48003441756
4223,9957.3656886904
4224,9957.70274040877
4225,9957.426160013969
4226,9957.732176987976
4227,9958.071831771167
4228,9957.769938591764
4229,9958.857761624873
4230,9959.215276420877
4231,9959.102342072581
4232,9958.558804939068
4233,9957.829398627418
4234,9956.74588388678
4235,9953.800028480875
4236,9954.590724557062
4237,9954.898563394294
4238,9954.110998777896
4239,9953.441074367061
4240,9953.464595921083
4241,9953.676926256274
4242,9953.217408322962
4243,9952.905060620544
4244,9952.72652461561
4245,9953.00649786715
4246,9953.369024294343
4247,9953.609427146133
4248,9952.597174220446
4249,9952.666205001495
4250,9952.18251386207
4251,9952.393054625822
4252,9952.689121336134
4253,9951.352418596856
4254,9953.698057627373
4255,9954.010391752712
4256,9954.382199290723
4257,9954.372971850615
4258,9954.030265519645
4259,9956.254026846156
4260,9956.033836730388
4261,9956.391490679483
4262,9956.285721543218
4263,9956.131032168085
4264,9955.826225644185
4265,9955.809088069964
4266,9955.775810929434
4267,9955.577656945528
4268,9955.743994853065
4269,9955.621403043917
4270,9955.557526141603
4271,9955.262867935533
4272,9955.072531664424
4273,9955.241303699806
4274,9955.871379536144
4275,9956.063595850499
4276,9956.882152786386
4277,9957.763066548381
4278,9958.072769299022
4279,9957.0022704747
4280,9955.653484708471
4281,9954.869752339055
4282,9954.612214308912
4283,9954.408422592694
4284,9954.557261439197
4285,9954.79898267053
4286,9955.311427320383
4287,9955.102608885198
4288,9955.270908626593
4289,9954.892313378787
4290,9955.315738988495
4291,9956.315652381583
4292,9955.939415353456
4293,9956.05873676546
4294,9955.590350079658
4295,9955.703649698053
4296,9955.186446637465
4297,9955.16106825758
4298,9954.878219399796
4299,9954.9643538335
4300,9954.727051225573
4301,9953.881635186932
4302,9955.657362007085
4303,9955.21955324486
4304,9955.503060591676
4305,9954.521766154989
4306,9954.520151199093
4307,9955.322068847536
4308,9955.717409523786
4309,9957.625466788042
4310,9957.724604561194
4311,9957.939160623755
4312,9958.636721229299
4313,9958.154151588244
4314,9957.761522909997
4315,9957.738549709567
4316,9957.925684056045
4317,9957.82426169307
4318,9957.664513344344
4319,9958.343908416664
4320,9958.473082333103
4321,9958.33111448741
4322,9958.48989916929
4323,9957.472280366801
4324,9957.306874002397
4325,9957.565516447388
4326,9956.946317408603
4327,9956.879769083747
4328,9957.065670788814
4329,9957.240415406533
4330,9957.364464223698
4331,9961.162602822309
4332,9962.078639323261
4333,9960.955312104765
4334,9960.658531455729
4335,9961.141213576348
4336,9961.50765663078
4337,9962.07684514421
4338,9961.859837867301
4339,9961.940177314958
4340,9961.918618724054
4341,9961.959703706874
4342,9962.004386201721
4343,9961.962571626469
4344,9961.86859074913
4345,9962.07142135742
4346,9962.122568159488
4347,9962.375337893885
4348,9962.097195487053
4349,9962.97220254484
4350,9963.919877508693
4351,9963.006707006956
4352,9962.568732517026
4353,9962.70132160386
4354,9961.698207349382
4355,9960.36403392535
4356,9960.376958750174
4357,9960.336282042474
4358,9959.560171161682
4359,9958.389927881371
4360,9958.057633168715
4361,9957.977002220636
4362,9957.471924132711
4363,9957.51575582941
4364,9957.661524375693
4365,9957.535693986807
4366,9957.38426564858
4367,9957.81102399268
4368,9957.762453427602
4369,9958.17847392152
4370,9958.238566373242
4371,9958.254992465145
4372,9958.311457470842
4373,9957.723115259809
4374,9958.929496014032
4375,9959.45561380568
4376,9959.177751210429
4377,9960.036483695136
4378,9960.242494531032
4379,9961.53062007507
4380,9962.137173107016
4381,9961.897916957638
4382,9961.488432815495
4383,9962.253173407353
4384,9961.780566592704
4385,9961.629100358801
4386,9961.445765794911
4387,9961.38248626354
4388,9961.520519180065
4389,9960.546321780648
4390,9960.40993041624
4391,9960.77260297149
4392,9961.180096471118
4393,9961.276794033065
4394,9962.213403328667
4395,9961.913794749555
4396,9962.476674204912
4397,9962.522793456197
4398,9961.26727793502
4399,9961.621505409468
4400,9960.94272391298
4401,9961.333330495378
4402,9962.936276810558
4403,9962.939884054707
4404,9962.773597741361
4405,9962.464793425526
4406,9962.037003831694
4407,9959.79698098509
4408,9960.22138449514
4409,9960.293410608889
4410,9960.444173259923
4411,9960.342961070946
4412,9960.595099943448
4413,9961.116426909186
4414,9961.0078709611
4415,9960.310314601602
4416,9959.714305932006
4417,9960.12688285689
4418,9960.75508815343
4419,9960.816245431211
4420,9961.623196512921
4421,9961.0183625173
4422,9962.560104340657
4423,9962.644108328635
4424,9962.344779911913
4425,9961.762465729093
4426,9960.939111672504
4427,9960.738028382824
4428,9959.91802230451
4429,9960.279154956184
4430,9961.57233859915
4431,9961.326932853342
4432,9960.73882964883
4433,9960.711495359295
4434,9960.645358571091
4435,9960.612672012245
4436,9960.5800386839
4437,9960.48620441771
4438,9960.688354422595
4439,9961.13414314344
4440,9961.35059033309
4441,9961.312060538927
4442,9960.960727960468
4443,9960.977858026103
4444,9961.321109259165
4445,9961.333730420323
4446,9962.239685935141
4447,9961.869793455042
4448,9962.683727805847
4449,9963.812405397619
4450,9966.401843139818
4451,9967.194203005389
4452,9966.320715495534
4453,9965.826408959674
4454,9965.329594303714
4455,9966.3273901219
4456,9967.138267997128
4457,9967.576956436487
4458,9967.711728522929
4459,9967.604750234646
4460,9967.615553048676
4461,9967.779059020171
4462,9967.526831400177
4463,9968.052653883824
4464,9967.582093033758
4465,9967.932647119469
4466,9968.072500084398
4467,9967.711191668728
4468,9968.119027168435
4469,9968.118007801717
4470,9967.33035057274
4471,9968.71213553929
4472,9967.658006167349
4473,9966.646016727575
4474,9966.469905124875
4475,9966.33861630722
4476,9965.328553576246
4477,9966.403402746546
4478,9965.017629889111
4479,9965.228197928693
4480,9965.290772149398
4481,9965.54688517569
4482,9965.680399408398
4483,9965.736481718675
4484,9965.446094365425
4485,9965.473602493383
4486,9965.620844864356
4487,9965.51497738061
4488,9964.95682105352
4489,9965.009218547268
4490,9965.181428920994
4491,9965.267485950815
4492,9964.505208906481
4493,9964.770315027838
4494,9965.077497603364
4495,9966.82850248316
4496,9966.95127300973
4497,9966.563087870107
4498,9966.535979392389
4499,9965.750648067798
4500,9968.885044288536
4501,9968.152655620546
4502,9967.179154309559
4503,9966.668795270141
4504,9966.242420328233
4505,9966.203497407514
4506,9965.352568661348
4507,9965.488908226842
4508,9965.583537885497
4509,9965.62257560342
4510,9965.803034328952
4511,9965.792139169693
4512,9965.127798412976
4513,9964.847985350652
4514,9964.988166439824
4515,9965.030930571238
4516,9965.509798527812
4517,9966.390895282633
4518,9966.903740894644
4519,9966.35617534701
4520,9966.682871720606
4521,9966.389453641608
4522,9967.733555859633
4523,9967.592348874417
4524,9967.930797118157
4525,9968.025147571114
4526,9966.972788223246
4527,9967.124533776343
4528,9966.490678484448
4529,9966.770137764302
4530,9966.698796458179
4531,9966.714057859279
4532,9966.630933200502
4533,9966.694609929691
4534,9966.46695767678
4535,9966.117689732544
4536,9966.502701462696
4537,9966.56997999294
4538,9966.678471635481
4539,9966.468788373335
4540,9966.288887536999
4541,9966.346303194643
4542,9966.706067334553
4543,9966.69998873396
4544,9966.55868042151
4545,9965.496323896976
4546,9964.624181272064
4547,9964.888470029473
4548,9964.445373389573
4549,9965.40055609188
4550,9965.965940486738
4551,9965.656014445407
4552,9966.588559453865
4553,9966.173502992966
4554,9965.284372598657
4555,9964.857780541042
4556,9964.989198282834
4557,9965.46559191044
4558,9965.315507105233
4559,9965.773261016515
4560,9964.99725142048
4561,9965.27033980126
4562,9965.583823839881
4563,9965.447699403287
4564,9962.387608827637
4565,9962.572009729425
4566,9962.295386190244
4567,9962.861591991268
4568,9962.484914211685
4569,9963.427498478222
4570,9962.33817258579
4571,9960.516150472064
4572,9961.020926800347
4573,9960.575345887135
4574,9960.146502804686
4575,9960.376251225418
4576,9959.824949564672
4577,9959.377587411833
4578,9958.825415192072
4579,9958.194597727601
4580,9958.098797629085
4581,9957.812577814513
4582,9957.886379063217
4583,9958.333230408562
4584,9958.373349158217
4585,9958.665368735019
4586,9958.686996444478
4587,9958.5512184703
4588,9958.751168533805
4589,9957.170404669081
4590,9956.651647045488
4591,9956.369124483188
4592,9955.11892975189
4593,9954.068872368665
4594,9954.209628739573
4595,9954.347701067873
4596,9954.044294966454
4597,9956.279467110808
4598,9956.790413892746
4599,9956.2432393763
4600,9956.214946929758
4601,9955.9698066797
4602,9955.95268573165
4603,9955.516269143842
4604,9956.038052552934
4605,9955.633586958244
4606,9955.668240536901
4607,9955.770189268818
4608,9955.34727200026
4609,9955.066600644675
4610,9955.045576907498
4611,9954.98305874661
4612,9954.529593715893
4613,9953.994754856572
4614,9955.0331819417
4615,9955.800812681986
4616,9956.377731604545
4617,9955.877407168511
4618,9955.230412718662
4619,9955.959133337581
4620,9955.478650943025
4621,9954.175172351752
4622,9952.872125129154
4623,9953.043705162161
4624,9953.49049438418
4625,9953.469567812974
4626,9953.713021111595
4627,9953.700505537781
4628,9953.446472478248
4629,9953.528507423744
4630,9953.61985587582
4631,9953.527108002147
4632,9953.308809709839
4633,9953.191556824555
4634,9953.151693865035
4635,9953.089780173686
4636,9951.564137492856
4637,9950.924736974288
4638,9951.295984360951
4639,9949.263206388356
4640,9949.302019678547
4641,9949.4571749879
4642,9950.26517112726
4643,9950.895448529192
4644,9950.532334608843
4645,9952.149952048158
4646,9952.29073218529
4647,9951.732512721386
4648,9951.173581821238
4649,9951.290187504355
4650,9951.80797521997
4651,9951.412612145139
4652,9951.454500938959
4653,9951.7206320922
4654,9951.70377686917
4655,9951.288799644197
4656,9953.096413261417
4657,9954.129319373264
4658,9953.783369238
4659,9953.631881335861
4660,9954.214175694779
4661,9953.954083910427
4662,9953.662494934308
4663,9953.436526341358
4664,9953.008978249387
4665,9951.92136848638
4666,9951.527923917734
4667,9950.224193465949
4668,9950.855672155276
4669,9950.755204224091
4670,9949.830612362031
4671,9949.185612241377
4672,9949.510036476244
4673,9949.322709437496
4674,9949.173409961739
4675,9946.550789612415
4676,9946.781843665307
4677,9946.95947490266
4678,9946.453235287418
4679,9946.473317375949
4680,9946.155904269006
4681,9946.063299228414
4682,9946.163538649265
4683,9945.965555538778
4684,9946.230508513458
4685,9946.432581460242
4686,9947.61373183058
4687,9947.119351279129
4688,9947.77714209558
4689,9948.002242697965
4690,9948.324096884075
4691,9948.60728172229
4692,9949.26900112586
4693,9949.59740624702
4694,9948.415898886355
4695,9948.332320528874
4696,9948.637513738506
4697,9949.065059358009
4698,9948.974907122323
4699,9949.024432849159
4700,9949.00861789648
4701,9949.17051994081
4702,9949.23547830638
4703,9948.928736483858
4704,9948.828335791393
4705,9948.56226455061
4706,9948.466334914121
4707,9948.632596462967
4708,9947.896749754176
4709,9948.63005515642
4710,9948.530993026563
4711,9947.477895502081
4712,9947.834459624044
4713,9947.873318220378
4714,9948.494711447527
4715,9950.324298074698
4716,9950.574003987362
4717,9948.651573962703
4718,9948.151566177548
4719,9949.079040632823
4720,9949.585697256736
4721,9949.95715408324
4722,9949.712855974572
4723,9949.521610477883
4724,9949.74873461336
4725,9949.897721971214
4726,9949.793338449792
4727,9949.567586107385
4728,9949.525984162747
4729,9949.212865548023
4730,9948.988275587184
4731,9948.90615239611
4732,9948.838048645413
4733,9947.971976942597
4734,9947.428457280359
4735,9946.290783668657
4736,9946.32056392321
4737,9946.197766742202
4738,9946.550344059355
4739,9945.53291953957
4740,9946.15716762521
4741,9946.284327131745
4742,9946.435549548414
4743,9946.678086459255
4744,9947.317810144363
4745,9947.251214776315
4746,9947.772226662953
4747,9947.434753636173
4748,9947.47898064436
4749,9947.510059375816
4750,9947.623777776595
4751,9947.266282354096
4752,9947.023297449106
4753,9947.500757137146
4754,9947.358135963741
4755,9947.910406769608
4756,9947.724764641329
4757,9946.263278047581
4758,9946.243945229624
4759,9946.489916804068
4760,9944.69022537861
4761,9944.420780833709
4762,9943.39296747075
4763,9944.439998394795
4764,9944.21879470598
4765,9945.761140134116
4766,9946.64614481626
4767,9946.590290322545
4768,9947.105654770057
4769,9947.801819181908
4770,9947.763401637463
4771,9947.313857355
4772,9947.450502494132
4773,9947.665911297854
4774,9948.2968327041
4775,9948.53681422892
4776,9948.786322878743
4777,9948.467335570816
4778,9948.665108662293
4779,9948.392781155257
4780,9948.607861200864
4781,9948.298361717183
4782,9947.496464610282
4783,9946.948111736048
4784,9947.098397683932
4785,9948.111707608221
4786,9947.753797410125
4787,9948.075441204413
4788,9949.260057966912
4789,9950.217935937984
4790,9950.671944728601
4791,9950.524307536032
4792,9950.242379296678
4793,9949.528150557855
4794,9949.010336410887
4795,9949.226320332784
4796,9949.728674712973
4797,9950.330392545895
4798,9950.154720051083
4799,9950.384988497473
4800,9952.229114377082
4801,9951.961270336
4802,9952.524746871906
4803,9952.078360443094
4804,9951.60813125896
4805,9950.851546170989
4806,9950.588374508754
4807,9950.954496578554
4808,9951.87617071636
4809,9952.858391017058
4810,9953.110799275973
4811,9952.954695700564
4812,9952.256206720756
4813,9951.871707794788
4814,9952.278908538756
4815,9953.004538649742
4816,9953.63057559882
4817,9954.358835569408
4818,9954.298445243014
4819,9954.293922890522
4820,9954.178019231898
4821,9954.206179101042
4822,9954.051494847527
4823,9954.588101384543
4824,9954.47507577456
4825,9955.08627273722
4826,9954.909779111118
4827,9955.111408236196
4828,9954.041140005336
4829,9954.094645554991
4830,9954.347458150034
4831,9953.760401077088
4832,9953.441669517633
4833,9953.29119653371
4834,9953.117570777727
4835,9951.74741575805
4836,9950.818320120876
4837,9951.976567255722
4838,9951.71851794116
4839,9952.074330046495
4840,9951.721342703298
4841,9952.14359796669
4842,9951.723682531847
4843,9951.805972937227
4844,9951.31563079897
4845,9951.253654602848
4846,9951.213818617784
4847,9951.139572296728
4848,9951.141247160951
4849,9951.098225456488
4850,9950.989608332517
4851,9951.135504183248
4852,9951.344752267381
4853,9952.17131360701
4854,9952.401250916517
4855,9952.74844537179
4856,9953.775916001088
4857,9954.579805124351
4858,9953.305826342215
4859,9955.046379283995
4860,9954.04684176184
4861,9953.64004234675
4862,9954.260292722418
4863,9953.576799232831
4864,9953.0690099724
4865,9953.492730165175
4866,9953.103222283746
4867,9953.214593538036
4868,9953.40093780202
4869,9953.518118520127
4870,9953.456852532243
4871,9953.930637254009
4872,9953.519877207245
4873,9952.736245599905
4874,9952.947686877707
4875,9952.693148360182
4876,9952.578468193606
4877,9952.989764573558
4878,9954.171747317749
4879,9953.768097193544
4880,9952.757977555797
4881,9953.079044904696
4882,9953.919423667183
4883,9953.785321472713
4884,9954.723269463006
4885,9953.275655260837
4886,9954.088550805007
4887,9953.45884391898
4888,9952.82448779404
4889,9953.065510721071
4890,9953.26231495244
4891,9952.807308888363
4892,9952.684351275704
4893,9952.79317972952
4894,9952.959289993092
4895,9953.009154192081
4896,9952.606875109272
4897,9951.876298012476
4898,9951.87090352024
4899,9951.680079201957
4900,9951.407871861411
4901,9952.60534085853
4902,9952.038515497687
4903,9952.16449454948
4904,9952.268183595135
4905,9950.9293072082
4906,9949.799261220935
4907,9950.06159323473
4908,9950.224968061453
4909,9949.655531566917
4910,9950.394509130156
4911,9949.50237000689
4912,9948.745592756413
4913,9948.013289923687
4914,9947.998163229857
4915,9947.596557344868
4916,9947.577031487228
4917,9947.424955620281
4918,9947.628610148695
4919,9947.649733174168
4920,9947.3931592567
4921,9947.58336073911
4922,9947.539854918343
4923,9947.551640960075
4924,9946.936131484019
4925,9946.761598173875
4926,9948.616231176236
4927,9948.765055440486
4928,9949.387474993164
4929,9948.845139592171
4930,9948.602519382774
4931,9947.660964475299
4932,9947.014890599205
4933,9946.835922284637
4934,9947.072177419894
4935,9945.577326752978
4936,9944.772517653106
4937,9945.081984474564
4938,9944.352267232509
4939,9944.270191746065
4940,9944.498575243017
4941,9944.445718323002
4942,9944.329527712294
4943,9944.590417714271
4944,9944.645831321175
4945,9944.697435591337
4946,9944.560599607652
4947,9944.651233531835
4948,9944.87663284689
4949,9944.714049907976
4950,9943.810773898487
4951,9943.967944040713
4952,9944.685566787879
4953,9944.879846918908
4954,9945.160486372466
4955,9945.043399040302
4956,9946.746865334571
4957,9947.180961979331
4958,9948.210688614516
4959,9948.725032307117
4960,9948.121138590035
4961,9947.968585765037
4962,9947.854506063475
4963,9948.297002813626
4964,9948.301459906876
4965,9948.105050116437
4966,9948.03157265267
4967,9947.505427525377
4968,9947.72266615336
4969,9947.839618989303
4970,9948.305934399068
4971,9948.048857458512
4972,9948.179573761588
4973,9950.236091854878
4974,9949.479757521234
4975,9948.35365638469
4976,9947.496168044736
4977,9947.412065478193
4978,9946.950453542457
4979,9946.279603816702
4980,9945.917091963514
4981,9945.230194768987
4982,9944.960744527332
4983,9945.130836078843
4984,9945.301377611748
4985,9944.931527480903
4986,9944.821249627254
4987,9944.819367297903
4988,9944.851393293304
4989,9944.883538638744
4990,9944.811895935321
4991,9944.552605573941
4992,9944.731713694577
4993,9944.583414246981
4994,9944.116132212805
4995,9944.198408785169
4996,9944.115918283027
4997,9944.895567027617
4998,9945.028873719151
4999,9944.949272595224
5000,9946.08847275824
5001,9945.088374133913
5002,9945.761457076807
5003,9944.868335161571
5004,9944.945267849713
5005,9944.439087120893
5006,9945.775292545704
5007,9945.967266899766
5008,9945.530301415243
5009,9945.012180968526
5010,9945.180531143384
5011,9945.131717437465
5012,9945.235191371483
5013,9945.103351355014
5014,9945.161765008535
5015,9945.006523238108
5016,9944.684291748592
5017,9944.71801648304
5018,9945.153089671872
5019,9944.954371644455
5020,9944.718688941783
5021,9944.376473222355
5022,9942.42828427106
5023,9941.50768434644
5024,9941.54566913479
5025,9941.302472060832
5026,9939.880115856677
5027,9940.667843180127
5028,9939.966988493175
5029,9940.104715305688
5030,9939.652375608446
5031,9939.938733895753
5032,9939.627857782458
5033,9939.528321645048
5034,9940.261915962046
5035,9939.817303122025
5036,9940.166903070842
5037,9940.26050765805
5038,9940.250793273406
5039,9940.749177616364
5040,9940.893363645626
5041,9940.988678327902
5042,9941.026341184202
5043,9941.10112752301
5044,9941.118948678624
5045,9941.04738501849
5046,9940.346169381019
5047,9940.922924654322
5048,9940.895577986226
5049,9940.642104800292
5050,9940.99792887425
5051,9942.217722692403
5052,9938.959954738168
5053,9938.889909458625
5054,9938.495391504252
5055,9938.394723213958
5056,9937.612156954483
5057,9937.764147541642
5058,9938.352146188156
5059,9938.580628116728
5060,9938.467532553495
5061,9938.50540892041
5062,9938.575466280729
5063,9938.103945291055
5064,9938.29449429895
5065,9938.173007825317
5066,9937.895093274947
5067,9938.114451079646
5068,9937.821529224368
5069,9938.082084999995
5070,9938.610986229156
5071,9938.798608927093
5072,9937.269772296178
5073,9936.887760413141
5074,9936.110413311755
5075,9936.573453205283
5076,9937.527172136071
5077,9938.229334168826
5078,9939.352736069988
5079,9939.851956601966
5080,9939.774454034667
5081,9940.778702242053
5082,9940.584505377983
5083,9940.222873054921
5084,9939.97726346614
5085,9940.313035794397
5086,9939.895817397144
5087,9939.322487063331
5088,9939.432159571363
5089,9939.537468248196
5090,9939.657374145123
5091,9939.474075710255
5092,9939.749612970285
5093,9939.503031010849
5094,9940.550436263486
5095,9938.936203808058
5096,9938.68842502592
5097,9939.756760364444
5098,9939.688453778965
5099,9939.136496546877
5100,9938.093219189243
5101,9939.065219802596
5102,9939.358386437318
5103,9938.654122403075
5104,9939.239668129248
5105,9939.378838780547
5106,9939.043273696352
5107,9938.23430744221
5108,9938.207363421354
5109,9938.237596020432
5110,9938.409294621222
5111,9938.444783021003
5112,9938.390698902942
5113,9938.808465601887
5114,9938.791379360606
5115,9938.728247057306
5116,9938.562338398677
5117,9938.305047216096
5118,9937.547681752427
5119,9938.560794695115
5120,9937.698128399441
5121,9937.152335053726
5122,9936.401550677258
5123,9937.932974257976
5124,9938.205396050918
5125,9938.084752576087
5126,9937.481288176468
5127,9936.754572979542
5128,9936.522624807389
5129,9936.071250259807
5130,9936.32921094892
5131,9936.271215365852
5132,9936.188253549293
5133,9936.131456079802
5134,9936.274483653355
5135,9936.088712045756
5136,9936.242502979594
5137,9936.194689096877
5138,9935.98041991866
5139,9936.056950584183
5140,9936.057522071731
5141,9936.214659641175
5142,9936.351286094548
5143,9936.786886328491
5144,9935.825022304078
5145,9935.840708106847
5146,9936.152824898996
5147,9934.867333545504
5148,9934.692043924453
5149,9934.756095946348
5150,9935.37767338741
5151,9934.328610017594
5152,9933.857935838305
5153,9934.347415311375
5154,9935.240508589486
5155,9934.237396315979
5156,9934.3987409027
5157,9934.556710064173
5158,9934.400177781567
5159,9935.200760218291
5160,9935.691219792116
5161,9935.985477341686
5162,9936.323424171122
5163,9936.133844390988
5164,9936.04656087444
5165,9936.561217645052
5166,9937.202927166794
5167,9938.283664274255
5168,9938.392912996185
5169,9937.891349526968
5170,9939.360068621789
5171,9938.90308567759
5172,9939.260208464806
5173,9940.218936873252
5174,9939.441604747377
5175,9940.15821637183
5176,9940.360941942574
