Time,Open,High,Low,Close,volume,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,OBV,VWAP,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2010-08-22 00:00:00+00:00,1.2704,1.27108,1.26895,1.26986,2575.0,1.2775219999999998,1.2701449999999999,1.285475,0,0,0,1,0,1,1.27043,0,1,1,0,0,0,1.27337,0.0,2010-08-22 00:00:00+00:00,1.29018,False,False,19612.0,1.2952967343958257,0,0,0.01295928571428576,0,0,0,0,0,0,-0.00044876766791677043,0
2010-08-23 00:00:00+00:00,1.26983,1.27292,1.26236,1.26311,41127.0,1.2727439999999999,1.2664849999999999,1.2806075000000001,0,0,0,1,0,1,1.26311,0,1,1,1,0,1,1.27337,0.0,2010-08-23 00:00:00+00:00,1.29018,False,False,-21515.0,1.2942924716548132,0,1,0.012448571428571475,0,0,0,0,0,0,-0.005329724377585296,0
2010-08-24 00:00:00+00:00,1.26313,1.27182,1.25874,1.26362,53068.0,1.2695560000000001,1.2633649999999998,1.276285,0,0,0,1,0,1,1.26311,0,1,1,0,0,0,1.27337,0.0,2010-08-24 00:00:00+00:00,1.29018,False,True,31553.0,1.2931053836768422,0,0,0.013246428571428612,0,0,0,0,0,0,0.0004036838181569229,1
2010-08-25 00:00:00+00:00,1.26364,1.27257,1.26084,1.26714,52819.0,1.266832,1.26538,1.2748016666666666,0,0,0,1,0,1,1.26311,0,1,1,0,0,0,1.27337,0.0,2010-08-25 00:00:00+00:00,1.27257,False,False,84372.0,1.2921422839273828,0,0,0.013400714285714321,0,0,0,0,0,0,0.00278177485806062,1
2010-08-26 00:00:00+00:00,1.26716,1.27638,1.265,1.27037,52079.0,1.2668199999999998,1.268755,1.2736433333333332,0,0,1,0,0,1,1.27037,1,0,0,1,1,0,1.25874,2.0,2010-08-26 00:00:00+00:00,1.27257,False,False,136451.0,1.291374120735104,0,0,0.013116428571428616,0,0,1,0,0,0,0.0025458041501322955,1
2010-08-27 00:00:00+00:00,1.27034,1.27786,1.26753,1.27575,44195.0,1.267998,1.27306,1.2737183333333333,0,0,1,0,0,1,1.27638,1,0,0,0,0,0,1.25874,0.0,2010-08-27 00:00:00+00:00,1.27257,False,False,180646.0,1.2909199246062915,0,0,0.011496428571428614,0,0,0,0,0,0,0.004226044339610612,1
2010-08-29 00:00:00+00:00,1.27567,1.27677,1.27363,1.27524,3130.0,1.2704239999999998,1.2754949999999998,1.2736841666666667,0,0,1,0,0,0,1.27638,1,0,0,0,0,0,1.25874,0.0,2010-08-29 00:00:00+00:00,1.27257,True,False,177516.0,1.290887708741408,0,0,0.010633571428571464,0,0,0,0,0,1,-0.0003998447714767886,0
2010-08-30 00:00:00+00:00,1.27521,1.27542,1.2659,1.26637,31025.0,1.270974,1.270805,1.2724341666666665,0,0,0,1,0,1,1.26637,0,1,1,0,0,0,1.25874,0.0,2010-08-30 00:00:00+00:00,1.27542,False,False,146491.0,1.2903983611793568,0,0,0.01017071428571432,0,0,0,0,0,0,-0.0069798560841209814,0
2010-08-31 00:00:00+00:00,1.26634,1.2742,1.26253,1.26729,47042.0,1.271004,1.2668300000000001,1.2707916666666665,0,1,0,0,0,0,1.26729,0,1,1,0,0,0,1.25874,0.0,2010-08-31 00:00:00+00:00,1.27542,False,True,193533.0,1.2897195756245934,0,0,0.010810714285714325,0,0,0,0,1,0,0.0007262221769566319,1
2010-09-01 00:00:00+00:00,1.26732,1.28553,1.26626,1.27946,45047.0,1.2728220000000001,1.2733750000000001,1.2707833333333334,1,0,0,0,1,0,1.27946,1,0,0,1,1,0,1.25874,0.0,2010-09-01 00:00:00+00:00,1.28553,False,False,238580.0,1.2894388864764084,0,0,0.011208571428571472,0,0,0,0,0,0,0.00955735163392925,1
