Time,Open,High,Low,Close,Volume,average,barCount,spread,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2025-12-30 03:00:00-05:00,1.17704,1.177535,1.176605,1.17672,-1.0,-1.0,-1,0.0001,1.177375,1.1768800000000001,1.17729875,0,1,0,0,0,0,1.175965,0,1,1,0,0,0,1.17798,1.0,2025-12-30 03:00:00-05:00,1.17788,False,False,0,0,0.0006757142857142716,1,0,0,0,0,0,-0.00027190537860418014,0
2025-12-30 04:00:00-05:00,1.17672,1.177795,1.176435,1.176885,-1.0,-1.0,-1,0.0001,1.17721,1.1768025,1.1772658333333335,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17798,0.0,2025-12-30 04:00:00-05:00,1.177795,False,False,0,0,0.0006917857142856944,0,0,0,0,0,0,0.00014021044335844361,1
2025-12-30 05:00:00-05:00,1.176885,1.177745,1.176875,1.17738,-1.0,-1.0,-1,0.0001,1.1771790000000002,1.1771325,1.1773141666666669,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17798,0.0,2025-12-30 05:00:00-05:00,1.177795,False,False,0,0,0.0007103571428571336,0,0,0,0,0,0,0.0004205134148401844,1
2025-12-30 06:00:00-05:00,1.17738,1.177675,1.176615,1.176675,-1.0,-1.0,-1,0.0001,1.17694,1.1770275,1.1772666666666667,0,0,1,0,0,1,1.175965,0,1,1,0,0,0,1.176435,2.0,2025-12-30 06:00:00-05:00,1.177675,False,False,0,0,0.0007535714285714169,0,0,1,0,0,0,-0.0005989664821572491,0
2025-12-30 07:00:00-05:00,1.176675,1.176795,1.176075,1.176175,-1.0,-1.0,-1,0.0001,1.1767670000000001,1.176425,1.1771725,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.176435,0.0,2025-12-30 07:00:00-05:00,1.177675,False,False,0,0,0.0007582142857142886,0,0,0,0,0,0,-0.0004250164757860224,0
2025-12-30 08:00:00-05:00,1.176175,1.176795,1.175545,1.176345,-1.0,-1.0,-1,0.0001,1.1766919999999998,1.17626,1.1770758333333333,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.176435,0.0,2025-12-30 08:00:00-05:00,1.177675,False,True,0,0,0.0007953571428571353,0,0,0,0,0,0,0.00014452587038221834,1
2025-12-30 09:00:00-05:00,1.176345,1.17642,1.175645,1.176335,-1.0,-1.0,-1,0.0001,1.176582,1.17634,1.1769929166666666,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.176435,0.0,2025-12-30 09:00:00-05:00,1.177675,False,False,0,0,0.000826071428571432,0,0,0,0,0,0,-8.50094360487201e-06,0
2025-12-30 10:00:00-05:00,1.176335,1.17663,1.174535,1.175985,-1.0,-1.0,-1,0.0001,1.176303,1.1761599999999999,1.1768879166666666,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.176435,0.0,2025-12-30 10:00:00-05:00,1.177675,False,False,0,0,0.0009367857142857293,0,0,0,0,0,0,-0.00029757856293588004,0
2025-12-30 11:00:00-05:00,1.175985,1.17666,1.175435,1.17649,-1.0,-1.0,-1,0.0001,1.176266,1.1762375,1.17678625,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.176435,0.0,2025-12-30 11:00:00-05:00,1.177675,False,True,0,0,0.000990714285714305,0,0,0,0,0,0,0.00042933506860407694,1
2025-12-30 12:00:00-05:00,1.17649,1.176665,1.175515,1.1756,-1.0,-1.0,-1,0.0001,1.176151,1.176045,1.176625,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174535,2.0,2025-12-30 12:00:00-05:00,1.177675,False,False,0,0,0.001035000000000024,0,0,1,0,0,0,-0.000756773799026205,0
2025-12-30 13:00:00-05:00,1.1756,1.175945,1.17483,1.175005,-1.0,-1.0,-1,0.0001,1.175883,1.1753025,1.17638625,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174535,0.0,2025-12-30 13:00:00-05:00,1.177675,False,False,0,0,0.0010707142857143057,0,0,0,0,0,0,-0.0005062526564077732,0
2025-12-30 14:00:00-05:00,1.175005,1.1753,1.174515,1.174675,-1.0,-1.0,-1,0.0001,1.175551,1.17484,1.1761891666666666,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174535,0.0,2025-12-30 14:00:00-05:00,1.177675,False,False,0,0,0.0010835714285714535,0,0,0,0,0,0,-0.0002808893144342225,0
2025-12-30 15:00:00-05:00,1.174675,1.175025,1.174335,1.174385,-1.0,-1.0,-1,0.0001,1.175231,1.1745299999999999,1.1759945833333334,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174535,0.0,2025-12-30 15:00:00-05:00,1.177675,False,False,0,0,0.0010914285714286004,0,0,0,0,0,0,-0.00024690727480195895,0
2025-12-30 16:00:00-05:00,1.174385,1.17488,1.174385,1.174805,-1.0,-1.0,-1,0.0001,1.174894,1.174595,1.17582125,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174535,0.0,2025-12-30 16:00:00-05:00,1.17488,False,False,0,0,0.0010371428571428793,0,0,0,0,0,0,0.0003575700598717671,1
2025-12-30 17:15:00-05:00,1.174825,1.174835,1.17456,1.174615,-1.0,-1.0,-1,0.0001,1.174697,1.1747100000000001,1.1755908333333334,0,0,1,0,0,1,1.175965,0,1,1,0,0,0,1.174335,2.0,2025-12-30 17:15:00-05:00,1.17488,True,False,0,0,0.0009903571428571598,0,0,1,0,0,1,-0.00016174204732596873,0
2025-12-30 18:00:00-05:00,1.174615,1.17492,1.17453,1.17456,-1.0,-1.0,-1,0.0001,1.1746079999999999,1.1745875,1.1754145833333334,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174335,0.0,2025-12-30 18:00:00-05:00,1.17492,False,False,0,0,0.0009210714285714358,0,0,0,0,0,0,-4.682494919280688e-05,0
2025-12-30 19:00:00-05:00,1.17456,1.17478,1.17444,1.17472,-1.0,-1.0,-1,0.0001,1.174617,1.1746400000000001,1.1752933333333335,0,0,1,0,0,1,1.175965,0,1,1,0,0,0,1.174335,0.0,2025-12-30 19:00:00-05:00,1.17478,False,False,0,0,0.0008832142857142829,0,0,0,0,0,0,0.00013621194599817187,1
2025-12-30 20:00:00-05:00,1.17472,1.174905,1.174175,1.174245,-1.0,-1.0,-1,0.0001,1.1745889999999999,1.1744824999999999,1.1751183333333333,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174335,0.0,2025-12-30 20:00:00-05:00,1.174905,False,False,0,0,0.0008596428571428584,0,0,0,0,0,0,-0.00040443344747539164,0
2025-12-30 21:00:00-05:00,1.174245,1.17425,1.173885,1.17402,-1.0,-1.0,-1,0.0001,1.174432,1.1741325,1.1749254166666667,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174335,0.0,2025-12-30 21:00:00-05:00,1.174905,False,False,0,0,0.0008342857142857081,0,0,0,0,0,0,-0.0001916308429316191,0
2025-12-30 22:00:00-05:00,1.17402,1.174365,1.17395,1.174265,-1.0,-1.0,-1,0.0001,1.174362,1.1741424999999999,1.1747820833333333,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174335,0.0,2025-12-30 22:00:00-05:00,1.174365,False,False,0,0,0.0007746428571428567,0,0,0,0,0,0,0.0002086629185885456,1
2025-12-30 23:00:00-05:00,1.174265,1.17428,1.17332,1.173445,-1.0,-1.0,-1,0.0001,1.1741389999999998,1.173855,1.1745283333333332,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174335,0.0,2025-12-30 23:00:00-05:00,1.17428,False,False,0,0,0.0007878571428571497,0,0,0,0,0,0,-0.0006985530864927342,0
2025-12-31 00:00:00-05:00,1.173445,1.17394,1.17343,1.17385,-1.0,-1.0,-1,0.0001,1.1739650000000001,1.1736475,1.1743824999999999,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.174335,0.0,2025-12-31 00:00:00-05:00,1.17428,False,True,0,0,0.0006746428571428677,0,0,0,0,0,0,0.000345078061359041,1
2025-12-31 01:00:00-05:00,1.17385,1.17396,1.17332,1.173745,-1.0,-1.0,-1,0.0001,1.173865,1.1737975,1.1742774999999999,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17332,2.0,2025-12-31 01:00:00-05:00,1.17396,True,False,0,0,0.0006328571428571493,0,0,1,0,0,1,-8.945324902300785e-05,0
2025-12-31 02:00:00-05:00,1.173745,1.17388,1.17298,1.1737,-1.0,-1.0,-1,0.0001,1.1738009999999999,1.1737225,1.17419625,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17332,0.0,2025-12-31 02:00:00-05:00,1.17388,False,False,0,0,0.0006150000000000164,0,0,0,0,0,0,-3.833955641604567e-05,0
2025-12-31 03:00:00-05:00,1.1737,1.173985,1.172005,1.1723,-1.0,-1.0,-1,0.0001,1.1734079999999998,1.173,1.1740225,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17332,0.0,2025-12-31 03:00:00-05:00,1.17388,False,False,0,1,0.0006767857142857389,0,0,0,0,0,0,-0.0011935210282956494,0
2025-12-31 04:00:00-05:00,1.1723,1.17389,1.17201,1.173505,-1.0,-1.0,-1,0.0001,1.1734200000000001,1.1729025,1.1739141666666668,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17332,0.0,2025-12-31 04:00:00-05:00,1.17388,False,True,0,0,0.0007550000000000294,0,0,0,0,0,0,0.0010273659626336587,1
2025-12-31 05:00:00-05:00,1.173505,1.17437,1.172875,1.173915,-1.0,-1.0,-1,0.0001,1.173433,1.17371,1.1738558333333333,0,0,1,0,0,1,1.175965,0,1,1,0,0,0,1.172005,2.0,2025-12-31 05:00:00-05:00,1.17437,False,False,0,0,0.0008125000000000255,0,0,1,0,0,0,0.00034931968217795774,1
2025-12-31 06:00:00-05:00,1.173915,1.174785,1.17364,1.17473,-1.0,-1.0,-1,0.0001,1.17363,1.1743225000000002,1.17387,0,0,1,0,0,0,1.175965,0,1,1,0,0,0,1.172005,0.0,2025-12-31 06:00:00-05:00,1.17437,False,False,0,0,0.0008589285714285998,0,0,0,0,0,0,0.0006940172164910662,1
2025-12-31 07:00:00-05:00,1.17473,1.17595,1.17473,1.17552,-1.0,-1.0,-1,0.0001,1.173994,1.175125,1.1739366666666666,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.172005,0.0,2025-12-31 07:00:00-05:00,1.17437,False,False,1,0,0.0009264285714285979,0,0,0,0,0,0,0.000672268932882013,1
2025-12-31 08:00:00-05:00,1.17552,1.175945,1.174155,1.1742,-1.0,-1.0,-1,0.0001,1.174374,1.1748599999999998,1.1739329166666665,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.172005,0.0,2025-12-31 08:00:00-05:00,1.175945,False,False,0,0,0.0010264285714286028,0,0,0,0,0,0,-0.0011235382418816877,0
2025-12-31 09:00:00-05:00,1.1742,1.17426,1.172735,1.17303,-1.0,-1.0,-1,0.0001,1.1742789999999999,1.1736149999999999,1.1738504166666666,0,1,0,0,0,0,1.175965,0,1,1,0,0,0,1.17595,1.0,2025-12-31 09:00:00-05:00,1.175945,False,False,0,1,0.0011110714285714593,1,0,0,0,0,0,-0.0009969198560858697,0
2025-12-31 10:00:00-05:00,1.17303,1.17462,1.17202,1.174415,-1.0,-1.0,-1,0.0001,1.1743789999999998,1.1737225,1.1738629166666665,0,1,0,0,0,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2025-12-31 10:00:00-05:00,1.175945,False,True,0,0,0.0012446428571428747,0,0,0,0,1,0,0.001180006484248092,1
2025-12-31 11:00:00-05:00,1.174415,1.174895,1.17288,1.17349,-1.0,-1.0,-1,0.0001,1.174131,1.1739525,1.1738666666666668,0,1,0,0,1,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2025-12-31 11:00:00-05:00,1.174895,True,False,0,0,0.0013625000000000284,0,0,0,0,0,0,-0.0007879365203078745,0
2025-12-31 12:00:00-05:00,1.17349,1.173915,1.173145,1.173605,-1.0,-1.0,-1,0.0001,1.173748,1.1735475,1.17384625,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17595,0.0,2025-12-31 12:00:00-05:00,1.173915,False,True,0,0,0.0013878571428571629,0,0,0,0,0,0,9.79934771214828e-05,1
2025-12-31 13:00:00-05:00,1.173605,1.17389,1.173035,1.173595,-1.0,-1.0,-1,0.0001,1.173627,1.1736,1.17383375,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17595,0.0,2025-12-31 13:00:00-05:00,1.173915,False,False,0,0,0.0013803571428571612,0,0,0,0,0,0,-8.520790729533061e-06,0
2025-12-31 14:00:00-05:00,1.173595,1.17432,1.173595,1.174075,-1.0,-1.0,-1,0.0001,1.173836,1.173835,1.173865,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17595,0.0,2025-12-31 14:00:00-05:00,1.17432,False,False,0,0,0.0013957142857143096,0,0,0,0,0,0,0.0004089160799333872,1
2025-12-31 15:00:00-05:00,1.174075,1.17408,1.17406,1.17406,-1.0,-1.0,-1,0.0001,1.173765,1.1740675,1.1740116666666667,0,0,1,0,0,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2025-12-31 15:00:00-05:00,1.17432,True,False,0,0,0.0013514285714285906,0,0,0,0,0,1,-1.2776096774786002e-05,0
2025-12-31 16:00:00-05:00,1.17406,1.174065,1.17406,1.17406,-1.0,-1.0,-1,0.0001,1.173879,1.17406,1.1740579166666667,0,0,1,0,0,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2025-12-31 16:00:00-05:00,1.174065,False,False,0,0,0.001287499999999997,0,0,0,0,0,0,0.0,0
2026-01-01 19:00:00-05:00,1.17509,1.17564,1.175,1.175625,-1.0,-1.0,-1,0.0001,1.174283,1.1748425,1.1742004166666666,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2026-01-01 19:00:00-05:00,1.17564,False,False,0,0,0.0012589285714285556,0,0,0,0,0,0,0.001332093647804485,1
2026-01-01 20:00:00-05:00,1.175625,1.176285,1.17562,1.176095,-1.0,-1.0,-1,0.0001,1.1747830000000001,1.17586,1.1743141666666668,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2026-01-01 20:00:00-05:00,1.17564,False,False,0,0,0.001172142857142828,0,0,0,0,0,0,0.0003997074534872031,1
2026-01-01 21:00:00-05:00,1.176095,1.176385,1.175825,1.17593,-1.0,-1.0,-1,0.0001,1.1751539999999998,1.1760125,1.1743483333333333,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2026-01-01 21:00:00-05:00,1.17564,True,False,0,0,0.0011053571428571202,0,0,0,0,0,0,-0.0001403046313458521,0
2026-01-01 22:00:00-05:00,1.17593,1.17649,1.17593,1.17644,-1.0,-1.0,-1,0.0001,1.17563,1.1761849999999998,1.1745349999999999,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2026-01-01 22:00:00-05:00,1.17564,False,False,1,0,0.0010635714285714176,0,0,0,0,0,0,0.0004336052644698506,1
2026-01-01 23:00:00-05:00,1.17644,1.17648,1.17552,1.17557,-1.0,-1.0,-1,0.0001,1.175932,1.176005,1.1747466666666666,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.17595,0.0,2026-01-01 23:00:00-05:00,1.17648,False,False,0,0,0.0010449999999999943,0,0,0,0,0,0,-0.0007397928067301222,0
2026-01-02 00:00:00-05:00,1.17557,1.175785,1.17508,1.17513,-1.0,-1.0,-1,0.0001,1.175833,1.17535,1.17480625,0,1,0,0,1,0,1.175965,0,1,1,0,0,0,1.17649,1.0,2026-01-02 00:00:00-05:00,1.17648,False,False,0,0,0.00096750000000001,1,0,0,0,0,0,-0.00037435657900924637,0
2026-01-02 01:00:00-05:00,1.17513,1.175145,1.174165,1.174385,-1.0,-1.0,-1,0.0001,1.1754909999999998,1.1747575000000001,1.1748808333333334,0,1,0,0,0,0,1.175965,0,1,1,0,0,0,1.17649,0.0,2026-01-02 01:00:00-05:00,1.17648,False,False,0,0,0.0009285714285714532,0,0,0,0,0,0,-0.0006341734570482627,0
2026-01-02 02:00:00-05:00,1.174385,1.17471,1.17323,1.173485,-1.0,-1.0,-1,0.0001,1.175002,1.173935,1.1748708333333333,0,1,0,0,0,0,1.175965,0,1,1,0,0,0,1.17649,0.0,2026-01-02 02:00:00-05:00,1.17648,False,False,0,0,0.0008485714285714525,0,0,0,0,0,0,-0.0007666523649791546,0
2026-01-02 03:00:00-05:00,1.173485,1.173845,1.172395,1.172875,-1.0,-1.0,-1,0.0001,1.174289,1.17318,1.1748108333333334,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17649,0.0,2026-01-02 03:00:00-05:00,1.17648,False,False,0,0,0.000808214285714299,0,0,0,0,0,0,-0.0005199543239254809,0
2026-01-02 04:00:00-05:00,1.172875,1.17375,1.172075,1.17215,-1.0,-1.0,-1,0.0001,1.1736049999999998,1.1725124999999998,1.1746504166666665,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17649,0.0,2026-01-02 04:00:00-05:00,1.17648,False,False,0,0,0.0008728571428571673,0,0,0,0,0,0,-0.0006183303146867225,0
2026-01-02 05:00:00-05:00,1.17215,1.17236,1.171335,1.172115,-1.0,-1.0,-1,0.0001,1.1730019999999999,1.1721325,1.1744883333333334,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17649,0.0,2026-01-02 05:00:00-05:00,1.17648,False,False,0,1,0.0008850000000000247,0,0,0,0,0,0,-2.9860105408405866e-05,0
2026-01-02 06:00:00-05:00,1.172115,1.17225,1.171535,1.172195,-1.0,-1.0,-1,0.0001,1.172564,1.172155,1.1743329166666667,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.17649,0.0,2026-01-02 06:00:00-05:00,1.17648,False,True,0,0,0.0008842857142857342,0,0,0,0,0,0,6.825035940730155e-05,1
2026-01-02 07:00:00-05:00,1.172195,1.172725,1.17207,1.17236,-1.0,-1.0,-1,0.0001,1.172339,1.1722775,1.1740608333333333,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.171335,2.0,2026-01-02 07:00:00-05:00,1.172725,False,False,0,0,0.0009296428571428887,0,0,1,0,0,0,0.00014075165672995465,1
2026-01-02 08:00:00-05:00,1.17236,1.172895,1.171825,1.172165,-1.0,-1.0,-1,0.0001,1.1721970000000002,1.1722625,1.1737333333333333,0,0,1,0,0,1,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 08:00:00-05:00,1.172725,True,False,0,0,0.00100571428571434,0,0,0,0,0,1,-0.0001663449956385666,0
2026-01-02 09:00:00-05:00,1.172165,1.173065,1.17158,1.172865,-1.0,-1.0,-1,0.0001,1.17234,1.172515,1.1734779166666667,0,0,1,0,0,1,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 09:00:00-05:00,1.172725,False,False,0,0,0.0009989285714286286,0,0,0,0,0,0,0.0005970073054854445,1
2026-01-02 10:00:00-05:00,1.172865,1.17523,1.172835,1.17508,-1.0,-1.0,-1,0.0001,1.172933,1.1739725,1.1733645833333333,0,0,1,0,0,0,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 10:00:00-05:00,1.172725,False,False,1,0,0.001122500000000058,0,0,0,0,0,0,0.001886756850853976,1
2026-01-02 11:00:00-05:00,1.17508,1.17546,1.17342,1.17374,-1.0,-1.0,-1,0.0001,1.173242,1.17441,1.1732120833333333,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 11:00:00-05:00,1.172725,True,False,0,0,0.0012282142857143383,0,0,0,0,0,0,-0.0011409985825872057,0
2026-01-02 12:00:00-05:00,1.17374,1.173765,1.17286,1.173075,-1.0,-1.0,-1,0.0001,1.1733850000000001,1.1734075000000002,1.1730408333333333,1,0,0,0,1,0,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 12:00:00-05:00,1.173765,False,False,0,0,0.0012528571428571825,0,0,0,0,0,0,-0.0005667255559543098,0
2026-01-02 13:00:00-05:00,1.173075,1.17313,1.171535,1.17191,-1.0,-1.0,-1,0.0001,1.173334,1.1724925000000002,1.1728345833333333,0,1,0,0,0,0,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 13:00:00-05:00,1.173765,False,False,0,0,0.0012982142857143211,0,0,0,0,0,0,-0.0009936098489726703,0
2026-01-02 14:00:00-05:00,1.17191,1.17244,1.171435,1.172325,-1.0,-1.0,-1,0.0001,1.173226,1.1721175000000001,1.1727379166666667,0,1,0,0,0,0,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 14:00:00-05:00,1.173765,False,True,0,0,0.0013196428571428745,0,0,0,0,1,0,0.0003540600702023621,1
2026-01-02 15:00:00-05:00,1.172325,1.172375,1.17153,1.17176,-1.0,-1.0,-1,0.0001,1.1725619999999999,1.1720424999999999,1.172645,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 15:00:00-05:00,1.173765,False,False,0,0,0.0013100000000000017,0,0,0,0,0,0,-0.00048206443959301204,0
2026-01-02 16:00:00-05:00,1.17176,1.17233,1.171735,1.17202,-1.0,-1.0,-1,0.0001,1.1722180000000002,1.1718899999999999,1.1726341666666666,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-02 16:00:00-05:00,1.173765,False,True,0,0,0.00124678571428573,0,0,0,0,0,0,0.0002218638277199261,1
2026-01-04 17:15:00-05:00,1.172425,1.17248,1.17106,1.171155,-1.0,-1.0,-1,0.0001,1.171834,1.1715875,1.1725541666666666,0,0,0,1,0,1,1.175965,0,1,1,0,0,0,1.171335,0.0,2026-01-04 17:15:00-05:00,1.173765,False,False,0,0,0.0012446428571428747,0,0,0,0,0,0,-0.0007383145000209922,0
2026-01-04 18:00:00-05:00,1.171155,1.1713,1.17003,1.170525,-1.0,-1.0,-1,0.0001,1.171557,1.17084,1.172415,0,0,0,1,0,1,1.170525,0,1,1,1,0,1,1.171335,0.0,2026-01-04 18:00:00-05:00,1.173765,False,False,0,0,0.0012157142857143041,0,0,0,0,0,0,-0.0005380752410235289,0
2026-01-04 19:00:00-05:00,1.170525,1.171115,1.170355,1.170505,-1.0,-1.0,-1,0.0001,1.1711930000000002,1.170515,1.1722604166666666,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.171335,0.0,2026-01-04 19:00:00-05:00,1.173765,False,False,0,0,0.0011967857142857197,0,0,0,0,0,0,-1.708649611553587e-05,0
2026-01-04 20:00:00-05:00,1.170505,1.17074,1.169965,1.170035,-1.0,-1.0,-1,0.0001,1.1708479999999999,1.17027,1.1720829166666666,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.171335,0.0,2026-01-04 20:00:00-05:00,1.173765,False,False,0,0,0.0012010714285714303,0,0,0,0,0,0,-0.0004016167263258431,0
2026-01-04 21:00:00-05:00,1.170035,1.17016,1.16841,1.16887,-1.0,-1.0,-1,0.0001,1.1702179999999998,1.1694525,1.17175,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.171335,0.0,2026-01-04 21:00:00-05:00,1.173765,False,False,0,0,0.0012792857142857209,0,0,0,0,0,0,-0.0009961927451909204,0
2026-01-04 22:00:00-05:00,1.16887,1.169095,1.16723,1.16753,-1.0,-1.0,-1,0.0001,1.169493,1.1682000000000001,1.1711208333333334,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.171335,0.0,2026-01-04 22:00:00-05:00,1.173765,False,False,0,1,0.0013360714285714265,0,0,0,0,0,0,-0.001147063984699721,0
2026-01-04 23:00:00-05:00,1.16753,1.16831,1.16733,1.1682,-1.0,-1.0,-1,0.0001,1.169028,1.167865,1.1706591666666666,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.171335,0.0,2026-01-04 23:00:00-05:00,1.173765,False,True,0,0,0.0012999999999999995,0,0,0,0,0,0,0.0005736964618137752,1
2026-01-05 00:00:00-05:00,1.1682,1.16861,1.16805,1.168545,-1.0,-1.0,-1,0.0001,1.1686359999999998,1.1683724999999998,1.1702816666666667,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16723,2.0,2026-01-05 00:00:00-05:00,1.16861,False,False,0,0,0.0011689285714285688,0,0,1,0,0,0,0.0002952825426024902,1
2026-01-05 01:00:00-05:00,1.168545,1.16919,1.16783,1.16911,-1.0,-1.0,-1,0.0001,1.168451,1.1688275,1.1700483333333331,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 01:00:00-05:00,1.16861,False,False,0,0,0.0011203571428571393,0,0,0,0,0,0,0.00048339041561049095,1
2026-01-05 02:00:00-05:00,1.16911,1.169215,1.16835,1.16863,-1.0,-1.0,-1,0.0001,1.168403,1.16887,1.1697404166666667,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 02:00:00-05:00,1.169215,False,False,0,0,0.0011174999999999935,0,0,0,0,0,0,-0.00041065302963162503,0
2026-01-05 03:00:00-05:00,1.16863,1.169505,1.168095,1.16834,-1.0,-1.0,-1,0.0001,1.1685649999999999,1.168485,1.1694554166666666,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 03:00:00-05:00,1.169215,False,False,0,0,0.0011042857142857005,0,0,0,0,0,0,-0.0002481846163952916,0
2026-01-05 04:00:00-05:00,1.16834,1.16875,1.167385,1.168245,-1.0,-1.0,-1,0.0001,1.168574,1.1682925,1.1691408333333333,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 04:00:00-05:00,1.169215,False,False,0,0,0.001129999999999996,0,0,0,0,0,0,-8.131525286034558e-05,0
2026-01-05 05:00:00-05:00,1.168245,1.16902,1.16798,1.169,-1.0,-1.0,-1,0.0001,1.168665,1.1686225000000001,1.16896125,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 05:00:00-05:00,1.16902,False,False,0,0,0.0011439285714285635,0,0,0,0,0,0,0.0006460598065338703,1
2026-01-05 06:00:00-05:00,1.169,1.1691,1.168025,1.168155,-1.0,-1.0,-1,0.0001,1.1684740000000002,1.1685775,1.1687637499999999,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 06:00:00-05:00,1.1691,False,False,0,0,0.0011782142857142647,0,0,0,0,0,0,-0.0007231014090372109,0
2026-01-05 07:00:00-05:00,1.168155,1.168515,1.167005,1.16709,-1.0,-1.0,-1,0.0001,1.168166,1.1676225,1.1684791666666667,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 07:00:00-05:00,1.1691,False,False,0,1,0.0011846428571428305,0,0,0,0,0,0,-0.0009121099275109604,0
2026-01-05 08:00:00-05:00,1.16709,1.16753,1.16592,1.167455,-1.0,-1.0,-1,0.0001,1.167989,1.1672725,1.1682641666666667,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 08:00:00-05:00,1.1691,False,True,0,0,0.0012089285714285295,0,0,0,0,0,0,0.0003126947674805305,1
2026-01-05 09:00:00-05:00,1.167455,1.16875,1.16733,1.16856,-1.0,-1.0,-1,0.0001,1.1680519999999999,1.1680074999999999,1.1682383333333333,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16723,0.0,2026-01-05 09:00:00-05:00,1.16875,False,False,0,0,0.0012560714285713942,0,0,0,0,0,0,0.0009460556395543294,1
