Time,Open,High,Low,Close,Volume,average,barCount
2017-03-14 23:00:00-04:00,1.06167,1.061685,1.061225,1.061535,-1.0,-1.0,-1
2017-03-15 00:00:00-04:00,1.061535,1.06184,1.06136,1.06149,-1.0,-1.0,-1
2017-03-15 01:00:00-04:00,1.06149,1.0621,1.061365,1.061995,-1.0,-1.0,-1
2017-03-15 02:00:00-04:00,1.061995,1.062985,1.061675,1.06283,-1.0,-1.0,-1
2017-03-15 03:00:00-04:00,1.06283,1.06394,1.062615,1.063835,-1.0,-1.0,-1
2017-03-15 04:00:00-04:00,1.063835,1.06384,1.062685,1.063225,-1.0,-1.0,-1
2017-03-15 05:00:00-04:00,1.063225,1.063705,1.06226,1.06264,-1.0,-1.0,-1
2017-03-15 06:00:00-04:00,1.06264,1.062965,1.061795,1.06245,-1.0,-1.0,-1
2017-03-15 07:00:00-04:00,1.06245,1.06275,1.06205,1.06232,-1.0,-1.0,-1
2017-03-15 08:00:00-04:00,1.06232,1.06342,1.061925,1.062025,-1.0,-1.0,-1
2017-03-15 09:00:00-04:00,1.062025,1.062545,1.060735,1.06158,-1.0,-1.0,-1
2017-03-15 10:00:00-04:00,1.06158,1.06272,1.061245,1.062575,-1.0,-1.0,-1
2017-03-15 11:00:00-04:00,1.062575,1.063725,1.062475,1.063115,-1.0,-1.0,-1
2017-03-15 12:00:00-04:00,1.063115,1.064475,1.062705,1.06424,-1.0,-1.0,-1
2017-03-15 13:00:00-04:00,1.06424,1.064345,1.06265,1.062725,-1.0,-1.0,-1
2017-03-15 14:00:00-04:00,1.062725,1.071135,1.062225,1.070485,-1.0,-1.0,-1
2017-03-15 15:00:00-04:00,1.070485,1.07188,1.06853,1.070835,-1.0,-1.0,-1
2017-03-15 16:00:00-04:00,1.070835,1.074,1.070585,1.07345,-1.0,-1.0,-1
2017-03-15 17:15:00-04:00,1.072525,1.073725,1.07246,1.07366,-1.0,-1.0,-1
2017-03-15 18:00:00-04:00,1.07366,1.073725,1.072895,1.073015,-1.0,-1.0,-1
2017-03-15 19:00:00-04:00,1.073015,1.073975,1.073015,1.073765,-1.0,-1.0,-1
2017-03-15 20:00:00-04:00,1.073765,1.074655,1.073345,1.073565,-1.0,-1.0,-1
2017-03-15 21:00:00-04:00,1.073565,1.07361,1.07233,1.072525,-1.0,-1.0,-1
2017-03-15 22:00:00-04:00,1.072525,1.07314,1.072225,1.072715,-1.0,-1.0,-1
