Time,Open,High,Low,Close,Volume,average,barCount
2006-07-06 03:00:00-04:00,1.2738,1.2749,1.2737,1.2743,-1.0,-1.0,-1
2006-07-06 04:00:00-04:00,1.2743,1.2743,1.27245,1.27315,-1.0,-1.0,-1
2006-07-06 05:00:00-04:00,1.27315,1.27375,1.27295,1.27315,-1.0,-1.0,-1
2006-07-06 06:00:00-04:00,1.27315,1.274125,1.272725,1.273875,-1.0,-1.0,-1
2006-07-06 07:00:00-04:00,1.273875,1.27465,1.2729,1.2745,-1.0,-1.0,-1
2006-07-06 08:00:00-04:00,1.2745,1.278325,1.2733,1.275825,-1.0,-1.0,-1
2006-07-06 09:00:00-04:00,1.275825,1.276025,1.273425,1.2753,-1.0,-1.0,-1
2006-07-06 10:00:00-04:00,1.2753,1.277425,1.2749,1.27525,-1.0,-1.0,-1
2006-07-06 11:00:00-04:00,1.27525,1.27655,1.2751,1.275725,-1.0,-1.0,-1
2006-07-06 12:00:00-04:00,1.275725,1.276075,1.27545,1.275875,-1.0,-1.0,-1
2006-07-06 13:00:00-04:00,1.275875,1.276975,1.275775,1.27695,-1.0,-1.0,-1
2006-07-06 14:00:00-04:00,1.27695,1.277875,1.27695,1.277875,-1.0,-1.0,-1
2006-07-06 15:00:00-04:00,1.277875,1.277975,1.27745,1.2776,-1.0,-1.0,-1
2006-07-06 16:00:00-04:00,1.2776,1.27815,1.277575,1.2781,-1.0,-1.0,-1
2006-07-06 17:15:00-04:00,1.2779,1.2781,1.27785,1.2779,-1.0,-1.0,-1
2006-07-06 18:00:00-04:00,1.2779,1.27805,1.27735,1.2775,-1.0,-1.0,-1
2006-07-06 19:00:00-04:00,1.2775,1.277925,1.277275,1.277375,-1.0,-1.0,-1
2006-07-06 20:00:00-04:00,1.277375,1.27775,1.277025,1.277075,-1.0,-1.0,-1
2006-07-06 21:00:00-04:00,1.277075,1.277625,1.277025,1.2772,-1.0,-1.0,-1
2006-07-06 22:00:00-04:00,1.2772,1.2777,1.277125,1.277225,-1.0,-1.0,-1
2006-07-06 23:00:00-04:00,1.277225,1.277625,1.27685,1.27685,-1.0,-1.0,-1
2006-07-07 00:00:00-04:00,1.27685,1.27735,1.276675,1.277,-1.0,-1.0,-1
2006-07-07 01:00:00-04:00,1.277,1.277075,1.276725,1.27685,-1.0,-1.0,-1
2006-07-07 02:00:00-04:00,1.27685,1.27795,1.27685,1.27765,-1.0,-1.0,-1
2006-07-07 03:00:00-04:00,1.27765,1.27885,1.277325,1.2779,-1.0,-1.0,-1
2006-07-07 04:00:00-04:00,1.2779,1.2781,1.27675,1.2773,-1.0,-1.0,-1
2006-07-07 05:00:00-04:00,1.2773,1.27915,1.27695,1.2778,-1.0,-1.0,-1
2006-07-07 06:00:00-04:00,1.2778,1.27795,1.27715,1.2775,-1.0,-1.0,-1
2006-07-07 07:00:00-04:00,1.2775,1.2783,1.27735,1.277475,-1.0,-1.0,-1
2006-07-07 08:00:00-04:00,1.277475,1.28695,1.27725,1.281975,-1.0,-1.0,-1
2006-07-07 09:00:00-04:00,1.281975,1.2833,1.280725,1.28225,-1.0,-1.0,-1
2006-07-07 10:00:00-04:00,1.28225,1.28305,1.281525,1.28225,-1.0,-1.0,-1
2006-07-07 11:00:00-04:00,1.28225,1.28285,1.28085,1.282075,-1.0,-1.0,-1
2006-07-07 12:00:00-04:00,1.282075,1.2826,1.281825,1.282425,-1.0,-1.0,-1
2006-07-07 13:00:00-04:00,1.282425,1.28295,1.282225,1.2827,-1.0,-1.0,-1
2006-07-07 14:00:00-04:00,1.2827,1.28275,1.281275,1.28185,-1.0,-1.0,-1
2006-07-07 15:00:00-04:00,1.28185,1.28195,1.281275,1.2814,-1.0,-1.0,-1
2006-07-07 16:00:00-04:00,1.2814,1.2817,1.280725,1.280975,-1.0,-1.0,-1
2006-07-09 17:15:00-04:00,1.281375,1.2817,1.281075,1.2812,-1.0,-1.0,-1
2006-07-09 18:00:00-04:00,1.2812,1.28195,1.28065,1.28065,-1.0,-1.0,-1
2006-07-09 19:00:00-04:00,1.28065,1.281425,1.28065,1.28105,-1.0,-1.0,-1
2006-07-09 20:00:00-04:00,1.28105,1.28105,1.278975,1.279125,-1.0,-1.0,-1
2006-07-09 21:00:00-04:00,1.279125,1.280425,1.279125,1.2801,-1.0,-1.0,-1
2006-07-09 22:00:00-04:00,1.2801,1.280125,1.278525,1.279525,-1.0,-1.0,-1
2006-07-09 23:00:00-04:00,1.279525,1.280575,1.279175,1.2796,-1.0,-1.0,-1
2006-07-10 00:00:00-04:00,1.2796,1.279875,1.279375,1.2797,-1.0,-1.0,-1
2006-07-10 01:00:00-04:00,1.2797,1.280025,1.27905,1.27905,-1.0,-1.0,-1
2006-07-10 02:00:00-04:00,1.27905,1.280825,1.2786,1.27925,-1.0,-1.0,-1
2006-07-10 03:00:00-04:00,1.27925,1.2809,1.2791,1.28005,-1.0,-1.0,-1
2006-07-10 04:00:00-04:00,1.28005,1.28115,1.2796,1.280425,-1.0,-1.0,-1
2006-07-10 05:00:00-04:00,1.280425,1.2806,1.27725,1.27805,-1.0,-1.0,-1
2006-07-10 06:00:00-04:00,1.27805,1.2784,1.2768,1.277,-1.0,-1.0,-1
2006-07-10 07:00:00-04:00,1.277,1.27715,1.27505,1.27525,-1.0,-1.0,-1
2006-07-10 08:00:00-04:00,1.27525,1.27565,1.2728,1.2739,-1.0,-1.0,-1
2006-07-10 09:00:00-04:00,1.2739,1.27465,1.2722,1.2727,-1.0,-1.0,-1
2006-07-10 10:00:00-04:00,1.2727,1.27385,1.2722,1.27385,-1.0,-1.0,-1
2006-07-10 11:00:00-04:00,1.27385,1.27535,1.273475,1.2751,-1.0,-1.0,-1
2006-07-10 12:00:00-04:00,1.2751,1.2762,1.27325,1.273625,-1.0,-1.0,-1
2006-07-10 13:00:00-04:00,1.273625,1.274125,1.27285,1.272925,-1.0,-1.0,-1
2006-07-10 14:00:00-04:00,1.272925,1.273675,1.272575,1.273375,-1.0,-1.0,-1
2006-07-10 15:00:00-04:00,1.273375,1.27455,1.273225,1.273775,-1.0,-1.0,-1
2006-07-10 16:00:00-04:00,1.273775,1.2741,1.272775,1.27285,-1.0,-1.0,-1
2006-07-10 17:15:00-04:00,1.27375,1.27415,1.27335,1.274,-1.0,-1.0,-1
2006-07-10 18:00:00-04:00,1.274,1.2746,1.27375,1.27425,-1.0,-1.0,-1
2006-07-10 19:00:00-04:00,1.27425,1.2745,1.27365,1.2737,-1.0,-1.0,-1
2006-07-10 20:00:00-04:00,1.2737,1.274175,1.273425,1.274,-1.0,-1.0,-1
2006-07-10 21:00:00-04:00,1.274,1.274675,1.273775,1.274625,-1.0,-1.0,-1
2006-07-10 22:00:00-04:00,1.274625,1.274625,1.274,1.2743,-1.0,-1.0,-1
2006-07-10 23:00:00-04:00,1.2743,1.274325,1.273625,1.273975,-1.0,-1.0,-1
2006-07-11 00:00:00-04:00,1.273975,1.2742,1.273625,1.273775,-1.0,-1.0,-1
2006-07-11 01:00:00-04:00,1.273775,1.273925,1.27275,1.2728,-1.0,-1.0,-1
2006-07-11 02:00:00-04:00,1.2728,1.2734,1.2706,1.27065,-1.0,-1.0,-1
2006-07-11 03:00:00-04:00,1.27065,1.274425,1.2706,1.274,-1.0,-1.0,-1
2006-07-11 04:00:00-04:00,1.274,1.27495,1.273,1.2745,-1.0,-1.0,-1
2006-07-11 05:00:00-04:00,1.2745,1.27535,1.2728,1.2734,-1.0,-1.0,-1
