Close,Low,Open,High,Time,returns,SMA_S,SMA_C,SMA_L,up_sma1,down_sma1,atr,volume,peak,crust,t_dir
1.336825,1.33595,1.33605,1.33705,2007-06-08 19:00:00+00:00,0.000580068111223353,1.33547,1.3383075,1.343793,1,0,0.0020125000000000043,0,0.0,0.0,0
1.337325,1.33675,1.336825,1.337525,2007-06-08 20:00:00+00:00,0.00037402053372748156,1.33575,1.33806625,1.3435305,1,0,0.0019964285714285817,0,1.0,0.0,0
1.3362,1.336,1.3369,1.3369,2007-06-10 21:15:00+00:00,-0.0008412315630083045,1.3358575,1.33776875,1.3432435,1,0,0.0018410714285714519,0,0.0,0.0,0
1.33595,1.335575,1.3362,1.3365,2007-06-10 22:00:00+00:00,-0.0001870977398593654,1.3360075,1.33744875,1.3429555,1,0,0.0017928571428571674,0,0.0,0.0,0
1.335725,1.3353,1.33595,1.3361,2007-06-10 23:00:00+00:00,-0.00016841947677681546,1.3360275,1.3371175000000002,1.3426749999999998,1,0,0.0015535714285714716,0,0.0,0.0,0
1.3348,1.334375,1.335725,1.33595,2007-06-11 00:00:00+00:00,-0.0006925078141084562,1.3359225000000001,1.336745,1.3423839999999998,0,1,0.001412500000000023,0,0.0,1.0,0
1.335425,1.334575,1.3348,1.33545,2007-06-11 01:00:00+00:00,0.0004682349415643383,1.33588,1.3363749999999999,1.3420975,0,1,0.0013232142857142945,0,0.0,0.0,0
1.33495,1.334725,1.335425,1.336,2007-06-11 02:00:00+00:00,-0.0003556920081622117,1.33587,1.33599,1.3418025,0,1,0.001250000000000005,0,1.0,0.0,0
1.335125,1.334425,1.33495,1.33515,2007-06-11 03:00:00+00:00,0.00013109105209929695,1.3358375,1.33575375,1.3415080000000001,0,1,0.0010946428571428596,0,0.0,1.0,0
1.3352,1.33495,1.335125,1.33535,2007-06-11 04:00:00+00:00,5.617451549477792e-05,1.3357525,1.33555125,1.341207,0,1,0.0010517857142857215,0,0.0,0.0,0
1.335425,1.334925,1.3352,1.33565,2007-06-11 05:00:00+00:00,0.00016851408028761838,1.3356125,1.33554125,1.3409035,0,1,0.0009553571428571685,0,0.0,0.0,0
1.334725,1.33385,1.335425,1.335675,2007-06-11 06:00:00+00:00,-0.0005241776962391365,1.3353525000000002,1.33555125,1.340583,0,1,0.001007142857142889,0,0.0,0.0,0
1.33425,1.333325,1.334725,1.335325,2007-06-11 07:00:00+00:00,-0.000355878551761557,1.3351575,1.3355075,1.340251,0,1,0.0011000000000000215,0,0.0,1.0,0
1.33455,1.334125,1.33425,1.33605,2007-06-11 08:00:00+00:00,0.00022484541877454411,1.3350175,1.3355125,1.3399349999999999,0,1,0.0011607142857143085,0,1.0,0.0,0
1.33455,1.33435,1.33455,1.33505,2007-06-11 09:00:00+00:00,0.0,1.3349,1.33546375,1.3396335,0,1,0.0011321428571428832,0,0.0,0.0,0
1.334325,1.33415,1.33455,1.33505,2007-06-11 10:00:00+00:00,-0.00016859615600761657,1.3348525,1.3353875,1.339321,0,1,0.0011410714285714654,0,0.0,0.0,0
1.33485,1.334125,1.334325,1.33495,2007-06-11 11:00:00+00:00,0.0003934573660839824,1.334795,1.3353375,1.339041,0,1,0.0011053571428571837,0,0.0,0.0,0
1.33425,1.33425,1.33485,1.33615,2007-06-11 12:00:00+00:00,-0.0004494887065963349,1.334725,1.3352974999999998,1.338783,0,1,0.0011750000000000371,0,1.0,0.0,0
1.33425,1.3339,1.33425,1.334625,2007-06-11 13:00:00+00:00,0.0,1.3346375,1.3352375,1.338519,0,1,0.001169642857142875,0,0.0,0.0,0
1.334525,1.33365,1.33425,1.334625,2007-06-11 14:00:00+00:00,0.0002061083005433506,1.33457,1.33516125,1.3382805000000002,0,1,0.0011267857142857368,0,0.0,1.0,0
1.33585,1.33445,1.334525,1.33615,2007-06-11 15:00:00+00:00,0.000992862629025426,1.3346125,1.3351125,1.3380465000000001,1,0,0.0011857142857143138,0,1.0,0.0,0
1.33585,1.33535,1.33585,1.336125,2007-06-11 16:00:00+00:00,0.0,1.334725,1.33503875,1.3378449999999997,1,0,0.001150000000000016,0,0.0,0.0,0
1.3356,1.33505,1.33585,1.336,2007-06-11 17:00:00+00:00,-0.00018714676048958712,1.33486,1.3350087499999999,1.3376460000000001,1,0,0.0011660714285714388,0,0.0,0.0,0
1.33585,1.335325,1.3356,1.335925,2007-06-11 18:00:00+00:00,0.0001871817909553375,1.33499,1.3350037499999998,1.33751,1,0,0.0011803571428571516,0,0.0,0.0,0
1.33535,1.335025,1.33585,1.336025,2007-06-11 19:00:00+00:00,-0.0003742935209790632,1.33507,1.3349849999999999,1.3373665,1,0,0.0012000000000000105,0,0.0,1.0,0
1.33575,1.33525,1.33535,1.33615,2007-06-11 20:00:00+00:00,0.00029954693526046405,1.3352125,1.3350325,1.3372169999999999,1,0,0.0011339285714285774,0,1.0,0.0,0
1.3358,1.33575,1.336,1.3361,2007-06-11 21:15:00+00:00,3.7432154220473635e-05,1.3353075,1.33505125,1.3370760000000002,1,0,0.0010160714285714395,0,0.0,0.0,0
1.33535,1.33535,1.3358,1.3359,2007-06-11 22:00:00+00:00,-0.00033687677796079285,1.3354175,1.33507125,1.336916,1,0,0.0009178571428571607,0,0.0,0.0,0
1.33505,1.33505,1.33535,1.33565,2007-06-11 23:00:00+00:00,-0.00022466020144529253,1.3354975000000002,1.3350674999999999,1.3367660000000001,1,0,0.0009107142857142885,0,0.0,0.0,0
1.33585,1.33495,1.33505,1.33605,2007-06-12 00:00:00+00:00,0.0005992284933147296,1.3356299999999999,1.3351,1.3366299999999998,1,0,0.0009249999999999854,0,0.0,1.0,0
1.335925,1.33575,1.33585,1.33635,2007-06-12 01:00:00+00:00,5.614402814679842e-05,1.3356375,1.335125,1.3364955,1,0,0.0009089285714285467,0,0.0,0.0,0
1.3361,1.335725,1.335925,1.33615,2007-06-12 02:00:00+00:00,0.00013099537773464398,1.3356625000000002,1.33519375,1.3363745,1,0,0.0008035714285713956,0,0.0,0.0,0
1.33645,1.33605,1.3361,1.336725,2007-06-12 03:00:00+00:00,0.0002619564403860686,1.3357475,1.33530375,1.3362604999999999,1,0,0.0007999999999999753,0,1.0,0.0,1
1.336225,1.33595,1.33645,1.33655,2007-06-12 04:00:00+00:00,-0.00016835646675894544,1.335785,1.3353875,1.336138,1,0,0.00077321428571426,0,0.0,0.0,1
1.33625,1.336125,1.336225,1.336475,2007-06-12 05:00:00+00:00,1.8709423936780212e-05,1.3358750000000001,1.3354725,1.336016,1,0,0.0006767857142856913,0,0.0,0.0,1
1.33565,1.335425,1.33625,1.33695,2007-06-12 06:00:00+00:00,-0.00044901777362016393,1.335865,1.33553875,1.3358839999999998,0,1,0.0007303571428571219,0,1.0,0.0,0
1.33485,1.33455,1.33565,1.335725,2007-06-12 07:00:00+00:00,-0.000598959308201974,1.33577,1.33553875,1.3357245,0,1,0.0007464285714285605,0,0.0,0.0,0
1.33435,1.33415,1.33485,1.33535,2007-06-12 08:00:00+00:00,-0.0003745739221636679,1.33567,1.33554375,1.3355584999999999,0,1,0.0007892857142857146,0,0.0,0.0,0
1.33475,1.33395,1.33435,1.3351,2007-06-12 09:00:00+00:00,0.0002997714242891636,1.33564,1.33556875,1.3354565,0,1,0.0007999999999999911,0,0.0,0.0,0
1.334675,1.33375,1.33475,1.334875,2007-06-12 10:00:00+00:00,-5.61902978085671e-05,1.3355225000000002,1.3355762500000001,1.335365,0,1,0.0008160714285714299,0,0.0,0.0,0
1.33435,1.333425,1.334675,1.33475,2007-06-12 11:00:00+00:00,-0.00024350497312086716,1.3353650000000001,1.33550125,1.3353395000000001,0,1,0.0008857142857142833,0,0.0,0.0,0
1.33385,1.33345,1.33435,1.334925,2007-06-12 12:00:00+00:00,-0.00037471428036117693,1.3351399999999998,1.3354012499999999,1.335326,0,1,0.0009517857142857007,0,1.0,0.0,0
1.331825,1.331775,1.33385,1.333975,2007-06-12 13:00:00+00:00,-0.00151816171233643,1.3346775,1.3352125000000001,1.33526,0,1,0.0010660714285714182,0,0.0,0.0,0
1.33165,1.33125,1.331825,1.33265,2007-06-12 14:00:00+00:00,-0.00013139864471689577,1.3342199999999997,1.3350025,1.335204,0,1,0.0010874999999999873,0,0.0,1.0,0
1.33245,1.33145,1.33165,1.33275,2007-06-12 15:00:00+00:00,0.000600758457552697,1.33384,1.3348575,1.3351425000000001,0,1,0.0011374999999999977,0,0.0,0.0,0
1.33215,1.33165,1.33245,1.33245,2007-06-12 16:00:00+00:00,-0.00022514916131932683,1.3334899999999998,1.3346775000000002,1.3350684999999998,0,1,0.001164285714285713,0,0.0,0.0,0
1.33305,1.331725,1.33215,1.33305,2007-06-12 17:00:00+00:00,0.0006755995946403637,1.33331,1.33454,1.3350125,0,1,0.0012107142857142872,0,0.0,0.0,0
1.33165,1.33155,1.33305,1.333225,2007-06-12 18:00:00+00:00,-0.0010502231724242028,1.33304,1.334355,1.3349445,0,1,0.0012875000000000128,0,1.0,0.0,0
1.33105,1.330975,1.33165,1.33185,2007-06-12 19:00:00+00:00,-0.0004505688431644117,1.33267,1.334155,1.3348565,0,1,0.0013250000000000048,0,0.0,0.0,0
1.330225,1.33015,1.33105,1.33115,2007-06-12 20:00:00+00:00,-0.0006198114270689059,1.332225,1.33387375,1.3347399999999998,0,1,0.0012875000000000128,0,0.0,1.0,0
1.33025,1.33015,1.33035,1.33045,2007-06-12 21:15:00+00:00,1.879381307667849e-05,1.331815,1.33359,1.3346084999999999,0,1,0.001225,0,0.0,0.0,0
1.33045,1.33015,1.33025,1.330675,2007-06-12 22:00:00+00:00,0.00015034767900767854,1.331475,1.3333074999999999,1.334471,0,1,0.0011767857142857155,0,0.0,0.0,0
1.330125,1.330125,1.33045,1.3306,2007-06-12 23:00:00+00:00,-0.0002442782517192432,1.331305,1.3329912499999998,1.3343494999999999,0,1,0.0011285714285714313,0,0.0,0.0,0
1.329225,1.32875,1.330125,1.330225,2007-06-13 00:00:00+00:00,-0.0006766281364533056,1.3310625000000003,1.33264125,1.3342150000000002,0,1,0.0011535714285714205,0,0.0,1.0,0
1.330425,1.32915,1.329225,1.33055,2007-06-13 01:00:00+00:00,0.0009027816961009183,1.33086,1.3323500000000001,1.334109,0,1,0.0011589285714285508,0,0.0,0.0,0
1.32965,1.32965,1.330425,1.330725,2007-06-13 02:00:00+00:00,-0.0005825206231091506,1.33061,1.33205,1.334006,0,1,0.0011303571428571255,0,0.0,0.0,0
1.330125,1.32935,1.32965,1.33025,2007-06-13 03:00:00+00:00,0.00035723686684474565,1.3303175,1.33181375,1.3338999999999999,0,1,0.001037499999999977,0,0.0,0.0,0
1.33045,1.32935,1.330125,1.33085,2007-06-13 04:00:00+00:00,0.00024433793816358573,1.3301975,1.33161875,1.33381,0,1,0.0010446428571428492,0,0.0,1.0,0
1.331275,1.33025,1.33045,1.33155,2007-06-13 05:00:00+00:00,0.0006200909466722582,1.33022,1.331445,1.333733,1,0,0.0010446428571428492,0,1.0,0.0,0
1.33065,1.33,1.331275,1.331525,2007-06-13 06:00:00+00:00,-0.0004694747516477138,1.3302625,1.33124375,1.3336420000000002,1,0,0.0010964285714285696,0,0.0,0.0,0
1.32845,1.32735,1.33065,1.33085,2007-06-13 07:00:00+00:00,-0.0016533273212341326,1.3300825,1.33094875,1.3335025000000003,0,1,0.0012517857142857153,0,0.0,0.0,0
1.327475,1.32735,1.32845,1.32895,2007-06-13 08:00:00+00:00,-0.0007339380481011792,1.329785,1.33063,1.3333575,0,1,0.001246428571428569,0,0.0,0.0,0
1.327825,1.326375,1.327475,1.32825,2007-06-13 09:00:00+00:00,0.0002636584493116434,1.329555,1.33043,1.333229,0,1,0.0013178571428571326,0,0.0,1.0,0
1.32715,1.32645,1.327825,1.328125,2007-06-13 10:00:00+00:00,-0.0005083501214391273,1.3293475000000001,1.3302049999999999,1.3330810000000002,0,1,0.0013660714285714168,0,0.0,0.0,0
1.327925,1.32675,1.32715,1.32865,2007-06-13 11:00:00+00:00,0.0005839581057152099,1.3290975,1.32997875,1.3329484999999999,0,1,0.0014803571428571344,0,0.0,0.0,0
1.327825,1.32685,1.327925,1.33055,2007-06-13 12:00:00+00:00,-7.530545776301967e-05,1.3289149999999998,1.3297625,1.3328185000000001,0,1,0.0017071428571428277,0,0.0,0.0,0
1.32915,1.327825,1.327825,1.32985,2007-06-13 13:00:00+00:00,0.0009978724606027889,1.3288175,1.3295675,1.3327045000000002,0,1,0.0018178571428571092,0,0.0,0.0,0
1.330425,1.32875,1.32915,1.33095,2007-06-13 14:00:00+00:00,0.0009592596772372008,1.328815,1.3295062500000001,1.332628,0,1,0.0018696428571428297,0,1.0,0.0,0
1.3294,1.32925,1.330425,1.33075,2007-06-13 15:00:00+00:00,-0.0007704305015314716,1.3286275,1.3294237500000001,1.332531,0,1,0.001876785714285702,0,0.0,0.0,0
1.32945,1.328925,1.3294,1.330125,2007-06-13 16:00:00+00:00,3.7610952309474754e-05,1.3285075000000002,1.3293849999999998,1.3324294999999997,0,1,0.0018857142857142842,0,0.0,0.0,0
1.32885,1.328775,1.32945,1.32955,2007-06-13 17:00:00+00:00,-0.0004513144533453417,1.3285475,1.329315,1.3322895,1,0,0.0018767857142857178,0,0.0,1.0,0
1.331125,1.32885,1.32885,1.331325,2007-06-13 18:00:00+00:00,0.001712006622267337,1.3289125,1.32934875,1.332195,1,0,0.0019464285714285712,0,0.0,0.0,0
1.33085,1.330125,1.331125,1.33155,2007-06-13 19:00:00+00:00,-0.0002065921682785632,1.329215,1.3293849999999998,1.3320999999999998,1,0,0.0019553571428571376,0,1.0,0.0,0
1.331125,1.33045,1.33085,1.33125,2007-06-13 20:00:00+00:00,0.00020663485742189458,1.3296125,1.32948,1.3320055,1,0,0.001903571428571433,0,0.0,0.0,0
1.33105,1.33105,1.33115,1.33135,2007-06-13 21:15:00+00:00,-5.634331862136577e-05,1.3299249999999998,1.32951125,1.3319195,1,0,0.0016749999999999979,0,0.0,0.0,0
1.33085,1.330725,1.33105,1.33105,2007-06-13 22:00:00+00:00,-0.00015025731565299072,1.3302275000000001,1.32957125,1.3318215,1,0,0.0015839285714285753,0,0.0,0.0,0
1.3309,1.33055,1.33085,1.33135,2007-06-13 23:00:00+00:00,3.7569974076667734e-05,1.3304025000000002,1.32961,1.3317234999999998,1,0,0.0015071428571428816,0,1.0,0.0,0
1.33045,1.330425,1.3309,1.331225,2007-06-14 00:00:00+00:00,-0.00033811706364117455,1.330405,1.3296100000000002,1.3316255,1,0,0.0014446428571428843,0,0.0,0.0,0
1.3304,1.33035,1.33045,1.33075,2007-06-14 01:00:00+00:00,-3.7581269495157166e-05,1.330505,1.3295662499999998,1.3315324999999998,1,0,0.001337500000000039,0,0.0,1.0,0
1.33115,1.3304,1.3304,1.33165,2007-06-14 02:00:00+00:00,0.000563740228502807,1.3306749999999998,1.32959125,1.3314385000000002,1,0,0.0011625000000000504,0,1.0,0.0,0
1.33125,1.331025,1.33115,1.33145,2007-06-14 03:00:00+00:00,7.512301393530763e-05,1.330915,1.32973125,1.331345,1,0,0.0010482142857143487,0,0.0,0.0,0
1.33115,1.330825,1.33125,1.331425,2007-06-14 04:00:00+00:00,-7.511737089205273e-05,1.3309175,1.3299150000000002,1.331246,1,0,0.000933928571428647,0,0.0,0.0,0
1.33115,1.330825,1.33115,1.33125,2007-06-14 05:00:00+00:00,0.0,1.3309475000000002,1.3300812499999999,1.33114,1,0,0.0008571428571429372,0,0.0,0.0,1
1.32975,1.329525,1.33115,1.33155,2007-06-14 06:00:00+00:00,-0.0010517221950945288,1.33081,1.33021125,1.3310105,0,1,0.0009160714285714981,0,1.0,0.0,0
1.33015,1.32905,1.32975,1.33015,2007-06-14 07:00:00+00:00,0.00030080842263568996,1.3307200000000001,1.3303224999999999,1.3308884999999997,0,1,0.0009392857142857773,0,0.0,1.0,0
1.33005,1.329675,1.33015,1.33145,2007-06-14 08:00:00+00:00,-7.517949103486021e-05,1.33064,1.3304337499999999,1.3307765,0,1,0.0008892857142857828,0,0.0,0.0,0
1.33055,1.329925,1.33005,1.331025,2007-06-14 09:00:00+00:00,0.0003759257170783403,1.3306049999999998,1.33050375,1.3306905,0,1,0.0008660714285714878,0,0.0,0.0,0
1.33055,1.33005,1.33055,1.331425,2007-06-14 10:00:00+00:00,0.0,1.330615,1.3305099999999999,1.3306145,1,0,0.0009071428571429159,0,0.0,0.0,0
1.330925,1.33035,1.33055,1.33125,2007-06-14 11:00:00+00:00,0.0002818383375295941,1.3306675,1.33058625,1.330538,1,0,0.0009500000000000698,0,0.0,0.0,1
1.32925,1.32795,1.330925,1.331625,2007-06-14 12:00:00+00:00,-0.0012585232075434938,1.3304775,1.33057625,1.3304295,0,1,0.0011892857142857816,0,0.0,1.0,0
1.33135,1.32895,1.32925,1.33145,2007-06-14 13:00:00+00:00,0.0015798382546547973,1.3304874999999998,1.33070125,1.3303695,1,0,0.0013107142857143397,0,0.0,0.0,1
1.331325,1.33105,1.33135,1.33245,2007-06-14 14:00:00+00:00,-1.877793217408552e-05,1.330505,1.3307112499999998,1.330319,1,0,0.001353571428571462,0,1.0,0.0,1
1.33105,1.33015,1.331325,1.33135,2007-06-14 15:00:00+00:00,-0.00020656113270611787,1.330495,1.33072125,1.3303035,0,1,0.0014107142857143126,0,0.0,0.0,1
1.331125,1.330425,1.33105,1.331175,2007-06-14 16:00:00+00:00,5.6346493369829886e-05,1.3306325,1.33072125,1.3302929999999997,1,0,0.001375000000000031,0,0.0,0.0,1
1.331325,1.330875,1.331125,1.331525,2007-06-14 17:00:00+00:00,0.00015024884965741947,1.33075,1.330735,1.3302705000000001,1,0,0.0013910714285714537,0,1.0,0.0,1
1.33065,1.33035,1.331325,1.33135,2007-06-14 18:00:00+00:00,-0.000507013689369562,1.33081,1.330725,1.3302405000000002,1,0,0.0014196428571428793,0,0.0,1.0,1
1.330925,1.33055,1.33065,1.33115,2007-06-14 19:00:00+00:00,0.0002066659151540584,1.3308475,1.33072625,1.330198,1,0,0.0014321428571428818,0,0.0,0.0,1
1.33115,1.33085,1.330925,1.33125,2007-06-14 20:00:00+00:00,0.00016905535623723544,1.3309075,1.33076125,1.330188,1,0,0.0013160714285714542,0,0.0,0.0,1
1.331,1.33075,1.33125,1.33135,2007-06-14 21:15:00+00:00,-0.00011268452090307246,1.330915,1.33079125,1.330187,1,0,0.0012803571428571723,0,0.0,0.0,1
1.33135,1.3309,1.331,1.33155,2007-06-14 22:00:00+00:00,0.0002629601803156856,1.3311250000000001,1.33080125,1.3302095,1,0,0.0012000000000000263,0,1.0,0.0,1
1.330925,1.330925,1.33135,1.331525,2007-06-14 23:00:00+00:00,-0.00031922484695989795,1.3310825000000002,1.330785,1.330223,0,1,0.0011642857142857605,0,0.0,0.0,1
1.33125,1.330925,1.330925,1.33155,2007-06-15 00:00:00+00:00,0.0002441910701205252,1.331075,1.33079,1.330239,0,1,0.0011107142857143299,0,0.0,0.0,1
1.331825,1.331125,1.33125,1.33185,2007-06-15 01:00:00+00:00,0.00043192488262899786,1.3311525,1.33082375,1.330273,1,0,0.0010982142857143273,0,0.0,0.0,1
1.33235,1.331825,1.331825,1.333025,2007-06-15 02:00:00+00:00,0.0003941959341504653,1.331275,1.3309537500000002,1.3303355,1,0,0.0009214285714285968,0,1.0,0.0,1
1.33225,1.33205,1.33235,1.33245,2007-06-15 03:00:00+00:00,-7.505535332308355e-05,1.3313675,1.33105875,1.330372,1,0,0.0007714285714285975,0,0.0,0.0,1
1.332125,1.33205,1.33225,1.33235,2007-06-15 04:00:00+00:00,-9.382623381493094e-05,1.331515,1.3311625,1.3304215,1,0,0.0006928571428571775,0,0.0,0.0,1
1.332025,1.332025,1.332125,1.332425,2007-06-15 05:00:00+00:00,-7.506803040258081e-05,1.331625,1.33123625,1.3304595000000001,1,0,0.0006357142857143108,0,0.0,0.0,1
1.331975,1.331125,1.332025,1.332425,2007-06-15 06:00:00+00:00,-3.753683301743749e-05,1.3317074999999998,1.3313074999999999,1.3304899999999997,1,0,0.0006750000000000288,0,1.0,0.0,1
1.331475,1.33055,1.331975,1.331975,2007-06-15 07:00:00+00:00,-0.0003753824208412304,1.331755,1.331335,1.3304939999999998,1,0,0.0007303571428571695,0,0.0,1.0,1
1.331725,1.331325,1.331475,1.33185,2007-06-15 08:00:00+00:00,0.00018776169285938948,1.3317925,1.33145875,1.3305155,1,0,0.000696428571428582,0,0.0,0.0,1
1.33085,1.330825,1.331725,1.33175,2007-06-15 09:00:00+00:00,-0.0006570425575850303,1.331785,1.33143375,1.3305635,0,1,0.0007196428571428612,0,0.0,0.0,1
1.331225,1.33085,1.33085,1.33175,2007-06-15 10:00:00+00:00,0.0002817748055754521,1.3317825,1.3314287500000002,1.3306385,0,1,0.0007553571428571429,0,0.0,0.0,1
1.331375,1.330825,1.331225,1.331675,2007-06-15 11:00:00+00:00,0.00011267817235993682,1.3317375,1.331445,1.3307094999999998,0,1,0.0007732142857142918,0,0.0,1.0,1
1.33375,1.331075,1.331375,1.33435,2007-06-15 12:00:00+00:00,0.0017838700591494838,1.3318775,1.33157625,1.3308415000000002,1,0,0.000960714285714283,0,0.0,0.0,1
1.3335,1.33285,1.33375,1.33595,2007-06-15 13:00:00+00:00,-0.00018744142455484614,1.3320025,1.331685,1.330953,1,0,0.0011392857142856919,0,0.0,0.0,1
1.33645,1.3335,1.3335,1.336475,2007-06-15 14:00:00+00:00,0.002212223472066066,1.332435,1.3319750000000001,1.3311255,1,0,0.00130714285714284,0,0.0,0.0,1
1.33635,1.33605,1.33645,1.337525,2007-06-15 15:00:00+00:00,-7.482509633727208e-05,1.3328675,1.33224625,1.3312694999999999,1,0,0.0013607142857142707,0,0.0,0.0,1
1.337725,1.33625,1.33635,1.337825,2007-06-15 16:00:00+00:00,0.0010289220638306507,1.3334424999999999,1.3325749999999998,1.3314155000000003,1,0,0.0013875000000000018,0,0.0,0.0,1
1.33805,1.337425,1.337725,1.33865,2007-06-15 17:00:00+00:00,0.00024294978414829416,1.3340999999999998,1.3329274999999998,1.3315885,1,0,0.0014464285714285627,0,1.0,0.0,1
1.337825,1.337725,1.33805,1.33865,2007-06-15 18:00:00+00:00,-0.00016815515115276014,1.33471,1.33325125,1.331756,1,0,0.001491071428571411,0,0.0,0.0,1
1.33795,1.33765,1.337825,1.33815,2007-06-15 19:00:00+00:00,9.343524003502246e-05,1.3354199999999998,1.3336025,1.331938,1,0,0.0014982142857142674,0,0.0,0.0,1
1.33885,1.33785,1.33795,1.33895,2007-06-15 20:00:00+00:00,0.0006726708770881107,1.3361825,1.3339824999999998,1.3320925,1,0,0.0014839285714285547,0,1.0,0.0,1
1.33805,1.3376,1.3379,1.3381,2007-06-17 21:15:00+00:00,-0.0005975277290213299,1.3368499999999999,1.33429375,1.3322365000000003,1,0,0.001471428571428568,0,0.0,1.0,1
1.33815,1.33785,1.33805,1.3383,2007-06-17 22:00:00+00:00,7.473562273463408e-05,1.3372899999999999,1.3345837499999997,1.3323770000000001,1,0,0.0014660714285714377,0,0.0,0.0,1
1.33875,1.33785,1.33815,1.338825,2007-06-17 23:00:00+00:00,0.0004483802264321213,1.337815,1.3349087499999999,1.332531,1,0,0.001469642857142858,0,0.0,0.0,1
1.33845,1.33845,1.33875,1.33925,2007-06-18 00:00:00+00:00,-0.00022408963585451858,1.338015,1.3352249999999999,1.332683,1,0,0.0014625000000000174,0,1.0,0.0,1
1.33855,1.338425,1.33845,1.338925,2007-06-18 01:00:00+00:00,7.47132877583212e-05,1.3382349999999998,1.33555125,1.3328360000000001,1,0,0.0014375000000000121,0,0.0,0.0,1
1.33925,1.338525,1.33855,1.33925,2007-06-18 02:00:00+00:00,0.0005229539426991892,1.3383875,1.335915,1.3330119999999999,1,0,0.0012553571428571672,0,0.0,0.0,1
1.339125,1.33895,1.33925,1.33935,2007-06-18 03:00:00+00:00,-9.333582228865378e-05,1.338495,1.3362975,1.3331865000000003,1,0,0.0010625000000000298,0,0.0,0.0,1
1.339025,1.338825,1.339125,1.33925,2007-06-18 04:00:00+00:00,-7.467562774199354e-05,1.3386149999999999,1.3366625,1.3333439999999999,1,0,0.0008803571428571688,0,0.0,0.0,1
1.338875,1.338825,1.339025,1.33945,2007-06-18 05:00:00+00:00,-0.00011202180691161079,1.3387075,1.33706375,1.3334964999999999,1,0,0.0008196428571428818,0,0.0,1.0,1
1.34035,1.338825,1.338875,1.340375,2007-06-18 06:00:00+00:00,0.0011016711791616007,1.3388575,1.33752,1.3336805,1,0,0.0008178571428571717,0,0.0,1.0,1
1.339325,1.338825,1.34035,1.34055,2007-06-18 07:00:00+00:00,-0.0007647256313648709,1.338985,1.3379175,1.333844,1,0,0.0008535714285714693,0,0.0,1.0,1
1.33985,1.339025,1.339325,1.34025,2007-06-18 08:00:00+00:00,0.0003919885016705482,1.3391549999999999,1.3382225,1.3340459999999998,1,0,0.0008750000000000543,0,0.0,0.0,1
1.340775,1.33965,1.33985,1.34115,2007-06-18 09:00:00+00:00,0.0006903757883345296,1.3393575,1.33858625,1.3342585,1,0,0.0009464285714286337,0,0.0,0.0,1
1.340225,1.340125,1.340775,1.34105,2007-06-18 10:00:00+00:00,-0.00041021051257672525,1.3395350000000001,1.338775,1.334462,1,0,0.0009339285714286312,0,0.0,0.0,1
1.341375,1.340225,1.340225,1.341825,2007-06-18 11:00:00+00:00,0.0008580648771661092,1.3398174999999999,1.33902625,1.3346784999999999,1,0,0.0009589285714286204,0,1.0,0.0,1
1.340475,1.34025,1.341375,1.341425,2007-06-18 12:00:00+00:00,-0.0006709533128319567,1.33994,1.33916375,1.3348769999999999,1,0,0.0010107142857143409,0,0.0,0.0,1
1.34025,1.340125,1.340475,1.341025,2007-06-18 13:00:00+00:00,-0.00016785094835791714,1.3400525,1.33927375,1.3350635,1,0,0.0010053571428571947,0,0.0,0.0,1
1.339525,1.33945,1.34025,1.34055,2007-06-18 14:00:00+00:00,-0.0005409438537585798,1.3401025,1.33935875,1.335269,1,0,0.0010267857142857478,0,0.0,1.0,1
1.34005,1.33945,1.339525,1.34035,2007-06-18 15:00:00+00:00,0.00039192997517778494,1.34022,1.33946375,1.3354430000000002,1,0,0.0010553571428571734,0,0.0,1.0,1
1.34085,1.33995,1.34005,1.34115,2007-06-18 16:00:00+00:00,0.0005969926495281719,1.3402699999999999,1.33956375,1.3356335,1,0,0.001089285714285745,0,0.0,0.0,1
1.34115,1.34065,1.34085,1.341425,2007-06-18 17:00:00+00:00,0.00022373867322955654,1.3404525,1.33971875,1.3358355,1,0,0.0011160714285714762,0,0.0,0.0,1
1.341225,1.34075,1.34115,1.341525,2007-06-18 18:00:00+00:00,5.592215635830122e-05,1.3405900000000002,1.3398725,1.3360375000000002,1,0,0.0011410714285714654,0,0.0,0.0,1
1.34105,1.340925,1.341225,1.341425,2007-06-18 19:00:00+00:00,-0.0001304777349063757,1.3406175,1.3399874999999999,1.3362319999999999,1,0,0.001132142857142899,0,0.0,0.0,1
1.341475,1.340825,1.34105,1.34165,2007-06-18 20:00:00+00:00,0.00031691584952087126,1.3407425,1.34013875,1.3364485,1,0,0.0010803571428571784,0,0.0,0.0,1
1.34145,1.341175,1.34135,1.34165,2007-06-18 21:15:00+00:00,-1.8636202687272174e-05,1.34075,1.34028375,1.336659,1,0,0.0009910714285714661,0,0.0,0.0,1
1.3415,1.34115,1.34145,1.341725,2007-06-18 22:00:00+00:00,3.727310000356532e-05,1.3408525,1.34039625,1.3368660000000003,1,0,0.0009446428571428919,0,0.0,0.0,1
1.3417,1.3414,1.3415,1.34185,2007-06-18 23:00:00+00:00,0.0001490868430860104,1.3409974999999998,1.340525,1.33708,1,0,0.0008696428571428923,0,0.0,0.0,1
