Time,Open,High,Low,Close,Volume,average,barCount
2026-01-06 22:00:00-05:00,1.169625,1.170025,1.1696,1.169865,-1.0,-1.0,-1
2026-01-06 23:00:00-05:00,1.169865,1.17021,1.16911,1.169115,-1.0,-1.0,-1
2026-01-07 00:00:00-05:00,1.169115,1.169435,1.169095,1.16931,-1.0,-1.0,-1
2026-01-07 01:00:00-05:00,1.16931,1.169965,1.16921,1.169765,-1.0,-1.0,-1
2026-01-07 02:00:00-05:00,1.169765,1.16989,1.167875,1.168275,-1.0,-1.0,-1
2026-01-07 03:00:00-05:00,1.168275,1.16875,1.167275,1.16858,-1.0,-1.0,-1
2026-01-07 04:00:00-05:00,1.16858,1.168695,1.168125,1.168435,-1.0,-1.0,-1
2026-01-07 05:00:00-05:00,1.168435,1.169385,1.168345,1.168845,-1.0,-1.0,-1
2026-01-07 06:00:00-05:00,1.168845,1.16925,1.16851,1.16893,-1.0,-1.0,-1
2026-01-07 07:00:00-05:00,1.16893,1.16913,1.168115,1.168785,-1.0,-1.0,-1
2026-01-07 08:00:00-05:00,1.168785,1.169475,1.168245,1.16916,-1.0,-1.0,-1
2026-01-07 09:00:00-05:00,1.16916,1.16984,1.16871,1.169725,-1.0,-1.0,-1
2026-01-07 10:00:00-05:00,1.169725,1.16987,1.167995,1.169025,-1.0,-1.0,-1
2026-01-07 11:00:00-05:00,1.169025,1.16932,1.168225,1.16893,-1.0,-1.0,-1
2026-01-07 12:00:00-05:00,1.16893,1.16948,1.16862,1.1688,-1.0,-1.0,-1
2026-01-07 13:00:00-05:00,1.1688,1.169045,1.16824,1.168315,-1.0,-1.0,-1
2026-01-07 14:00:00-05:00,1.168315,1.16853,1.16788,1.168235,-1.0,-1.0,-1
2026-01-07 15:00:00-05:00,1.168235,1.16839,1.16789,1.167895,-1.0,-1.0,-1
2026-01-07 16:00:00-05:00,1.167895,1.167925,1.167355,1.16742,-1.0,-1.0,-1
2026-01-07 17:15:00-05:00,1.1676,1.16779,1.16748,1.16775,-1.0,-1.0,-1
2026-01-07 18:00:00-05:00,1.16775,1.16778,1.167515,1.16767,-1.0,-1.0,-1
2026-01-07 19:00:00-05:00,1.16767,1.1678,1.16757,1.16757,-1.0,-1.0,-1
2026-01-07 20:00:00-05:00,1.16757,1.1678,1.16729,1.16748,-1.0,-1.0,-1
2026-01-07 21:00:00-05:00,1.16748,1.168075,1.16726,1.16803,-1.0,-1.0,-1
2026-01-07 22:00:00-05:00,1.16803,1.168275,1.16789,1.168005,-1.0,-1.0,-1
2026-01-07 23:00:00-05:00,1.168005,1.16811,1.167795,1.168045,-1.0,-1.0,-1
2026-01-08 00:00:00-05:00,1.168045,1.168295,1.16775,1.16824,-1.0,-1.0,-1
2026-01-08 01:00:00-05:00,1.16824,1.1683,1.167485,1.168155,-1.0,-1.0,-1
2026-01-08 02:00:00-05:00,1.168155,1.168295,1.167705,1.16779,-1.0,-1.0,-1
2026-01-08 03:00:00-05:00,1.16779,1.167885,1.16691,1.167115,-1.0,-1.0,-1
2026-01-08 04:00:00-05:00,1.167115,1.167705,1.16694,1.16768,-1.0,-1.0,-1
2026-01-08 05:00:00-05:00,1.16768,1.168205,1.16757,1.167985,-1.0,-1.0,-1
2026-01-08 06:00:00-05:00,1.167985,1.168045,1.167525,1.167755,-1.0,-1.0,-1
2026-01-08 07:00:00-05:00,1.167755,1.16779,1.166995,1.167335,-1.0,-1.0,-1
2026-01-08 08:00:00-05:00,1.167335,1.16779,1.16583,1.166285,-1.0,-1.0,-1
2026-01-08 09:00:00-05:00,1.166285,1.166665,1.165615,1.16647,-1.0,-1.0,-1
2026-01-08 10:00:00-05:00,1.16647,1.16738,1.16607,1.16665,-1.0,-1.0,-1
2026-01-08 11:00:00-05:00,1.16665,1.166755,1.165245,1.165445,-1.0,-1.0,-1
2026-01-08 12:00:00-05:00,1.165445,1.165565,1.164365,1.16507,-1.0,-1.0,-1
2026-01-08 13:00:00-05:00,1.16507,1.16533,1.16447,1.164515,-1.0,-1.0,-1
