Time,Open,High,Low,Close,volume,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,OBV,VWAP,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2010-07-19 07:00:00+00:00,1.28777,1.29813,1.28777,1.29789,4859.0,1.291344,1.2928199999999999,1.2904816666666667,1,0,0,0,1,0,1.29789,1,0,0,1,1,0,1.28825,0.0,2010-07-19 07:00:00+00:00,1.29813,False,False,8065.0,1.289282474273493,1,0,0.0027014285714286163,0,0,0,0,0,0,0.007843359464503739,1
2010-07-19 08:00:00+00:00,1.29786,1.29918,1.29641,1.29642,2805.0,1.29258,1.297155,1.29099,1,0,0,0,1,0,1.29813,1,0,0,0,0,0,1.28701,2.0,2010-07-19 08:00:00+00:00,1.29813,True,False,5260.0,1.2894465250737457,0,0,0.002631428571428602,0,0,0,1,0,0,-0.0011332494245647187,0
2010-07-19 09:00:00+00:00,1.29644,1.2969,1.29422,1.2961,2224.0,1.293752,1.29626,1.2915358333333333,1,0,0,0,1,0,1.29813,1,0,0,0,0,0,1.28701,0.0,2010-07-19 09:00:00+00:00,1.2969,False,False,3036.0,1.289565604841305,0,0,0.0027371428571428985,0,0,0,0,0,0,-0.00024686405630426703,0
2010-07-19 10:00:00+00:00,1.29608,1.29719,1.29484,1.29518,1765.0,1.2946680000000002,1.2956400000000001,1.2919625,1,0,0,0,1,0,1.29813,1,0,0,0,0,0,1.29918,1.0,2010-07-19 10:00:00+00:00,1.2969,False,False,1271.0,1.2896442328352993,0,0,0.002780714285714327,1,0,0,0,0,0,-0.0007100738157634435,0
2010-07-19 11:00:00+00:00,1.2952,1.29648,1.29504,1.2964,1238.0,1.296398,1.29579,1.29257,0,1,0,0,1,0,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 11:00:00+00:00,1.29648,False,False,2509.0,1.289709950104897,0,0,0.002726428571428622,0,0,0,0,0,0,0.0009415106538262605,1
2010-07-19 12:00:00+00:00,1.29642,1.29668,1.29313,1.29422,2173.0,1.295664,1.29531,1.2930091666666668,0,1,0,0,1,0,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 12:00:00+00:00,1.29668,False,False,336.0,1.2897856634734233,0,1,0.002807857142857203,0,0,0,0,0,0,-0.0016829952015856712,0
2010-07-19 13:00:00+00:00,1.29419,1.29699,1.29389,1.29653,2399.0,1.295686,1.295375,1.2935666666666668,0,1,0,0,1,0,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 13:00:00+00:00,1.29699,False,False,2735.0,1.2899083863651872,0,0,0.002857142857142923,0,0,0,0,0,0,0.0017832678661843081,1
2010-07-19 14:00:00+00:00,1.2965,1.29837,1.29553,1.2967,3064.0,1.295806,1.296615,1.2940224999999999,1,0,0,0,1,0,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 14:00:00+00:00,1.29699,False,False,5799.0,1.2900626416758703,1,0,0.002963571428571478,0,0,0,0,0,0,0.0001311106228475983,1
2010-07-19 15:00:00+00:00,1.29672,1.29737,1.29592,1.29612,1860.0,1.2959939999999999,1.2964099999999998,1.2945125,1,0,0,0,1,0,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 15:00:00+00:00,1.29737,False,False,3939.0,1.2901450227766276,0,0,0.002900714285714336,0,0,0,0,0,0,-0.0004473893364555354,0
2010-07-19 16:00:00+00:00,1.29614,1.29642,1.29461,1.29573,1836.0,1.29586,1.295925,1.29497,1,0,0,0,1,0,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 16:00:00+00:00,1.29737,False,False,2103.0,1.2902190061255847,0,0,0.002860000000000037,0,0,0,0,0,0,-0.00030094334389976947,0
2010-07-19 17:00:00+00:00,1.29575,1.29602,1.29424,1.2944,1039.0,1.295896,1.2950650000000001,1.2952866666666667,0,1,0,0,0,0,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 17:00:00+00:00,1.29737,False,False,1064.0,1.2902501155129686,0,0,0.002899285714285739,0,0,0,0,0,0,-0.0010269755702559942,0
2010-07-19 18:00:00+00:00,1.29437,1.29645,1.29432,1.29597,876.0,1.295784,1.295185,1.2959716666666667,0,0,0,1,0,1,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 18:00:00+00:00,1.29645,False,False,1940.0,1.2902857747270728,0,0,0.0029835714285714665,0,0,0,0,0,0,0.0012121821919221945,1
2010-07-19 19:00:00+00:00,1.29595,1.29667,1.29391,1.2942,1403.0,1.295284,1.295085,1.2956641666666666,0,0,0,1,0,1,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 19:00:00+00:00,1.29645,True,False,537.0,1.2903244709936084,0,0,0.003082857142857181,0,0,0,0,0,1,-0.0013667058729836378,0
2010-07-19 20:00:00+00:00,1.29423,1.29508,1.29341,1.2941,745.0,1.2948800000000003,1.2941500000000001,1.2954708333333333,0,0,0,1,0,1,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 20:00:00+00:00,1.29508,False,False,-208.0,1.2903441873098647,0,0,0.0029078571428571764,0,0,0,0,0,0,-7.727079554123708e-05,0
2010-07-19 21:00:00+00:00,1.29413,1.29496,1.29324,1.29469,585.0,1.2946719999999998,1.294395,1.2953533333333334,0,0,0,1,0,1,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 21:00:00+00:00,1.29496,False,False,377.0,1.2903619349794404,0,0,0.0022892857142857554,0,0,0,0,0,0,0.00045581141012984564,1
2010-07-19 22:00:00+00:00,1.29466,1.29478,1.29261,1.29386,645.0,1.294564,1.2942749999999998,1.2952433333333333,0,0,0,1,0,1,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 22:00:00+00:00,1.29478,False,False,-268.0,1.2903776151558106,0,1,0.0022464285714286175,0,0,0,0,0,0,-0.0006412856838341403,0
2010-07-19 23:00:00+00:00,1.29389,1.29439,1.29354,1.29389,657.0,1.2941479999999999,1.2938749999999999,1.2950341666666667,0,0,0,1,0,1,1.29813,1,0,0,0,0,0,1.29918,0.0,2010-07-19 23:00:00+00:00,1.29478,False,False,389.0,1.2903935795474193,0,0,0.002115714285714332,0,0,0,0,0,0,2.3186165588817477e-05,1
