,Time,action,Ren_Value,Blue,Red,dir,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,HI_Value,BearWarning,BullWarning,OBV,VWAP,bullish_engulfing,bullish_harami,dark_cloud_cover,doji,doji_star,dragonfly_doji,gravestone_doji,hammer,hanging_man,morning_star,morning_star_doji,piercing_pattern,rain_drop,rain_drop_doji,shooting_star,star,Open,High,Low,Close,volume,complete,spread,returns,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,peak,crust,atr,buy_renko,sell_renko,neg_buy_renko,neg_sell_renko,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,t_dir
3525,2/8/2023 2:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,0,0,220019,1.023633187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07257,1.07326,1.07232,1.07323,2553,1,0.00015,0.000615155,1.07295,1.0729,1.072284167,0,1,0,0,1,0,0,0,0.002450714,0,0,0,1,0,0,0,0,0,0,1
3526,2/8/2023 3:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,1,0,217984,1.02363838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.07321,1.07342,1.07296,1.07317,2035,1,0.00015,-5.59E-05,1.073014,1.0732,1.072615,1,0,0,0,1,0,0,0,0.002335,0,0,0,1,0,0,0,0,0,0,0
3527,2/8/2023 4:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,0,0,219548,1.023642381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07315,1.07342,1.073,1.0733,1564,1,0.00015,0.000121129,1.073078,1.073235,1.072855,1,0,0,0,1,0,0,0,0.002222857,0,0,0,1,0,0,0,0,0,0,1
3528,2/8/2023 5:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,0,0,219548,1.023645982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07326,1.07343,1.07265,1.07331,1408,1,0.00014,9.32E-06,1.073116,1.073305,1.0726375,1,0,0,0,1,0,0,0,0.002082857,0,0,0,1,0,0,0,0,0,0,1
3529,2/8/2023 6:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,1,0,216691,1.023653192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07328,1.07389,1.07265,1.07266,2857,1,0.00014,-0.000605787,1.073134,1.072985,1.072846667,0,1,0,0,1,0,0,0,0.002003571,0,0,0,1,0,0,0,0,0,0,0
3530,2/8/2023 7:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,0,0,222012,1.023667476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07264,1.07591,1.07233,1.07581,5321,1,0.00014,0.002932321,1.07365,1.074235,1.073175,1,0,0,0,1,0,1,0,0.001711429,0,0,0,1,0,0,0,0,0,0,1
3531,2/8/2023 8:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,1,0,214578,1.023687171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07582,1.07583,1.07402,1.07515,7434,1,0.00015,-0.000613679,1.074046,1.07548,1.0734,1,0,0,0,1,0,0,0,0.001303571,0,0,0,1,0,0,0,0,0,0,0
3532,2/8/2023 9:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,0,0,220171,1.023702061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07514,1.07602,1.07496,1.07545,5593,1,0.00014,0.000278992,1.074476,1.0753,1.073633333,1,0,0,0,1,0,0,0,0.001185714,0,0,0,1,0,0,0,0,0,0,1
3533,2/8/2023 10:00,0,1.07295,0,1,1,0,0,0,1.07659,0,1.07287,1,0,215760,1.023713605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07546,1.07553,1.07422,1.07458,4411,1,0.00015,-0.000809291,1.07473,1.075015,1.0737775,1,0,0,0,1,0,0,0,0.001128571,0,0,0,1,0,0,0,0,0,0,0
3534,2/8/2023 11:00,0,1.07295,0,1,1,0,0,0,1.07602,1,1.07468,0,0,212024,1.023723153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07456,1.07468,1.07322,1.07342,3736,1,0.00014,-0.001080075,1.074882,1.074,1.073814167,0,1,0,0,1,0,0,0,0.001174286,0,0,0,1,1,0,0,0,0,0,0
3535,2/8/2023 12:00,0,1.07295,0,1,1,0,0,0,1.07602,0,1.07468,0,0,207139,1.023735605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.07343,1.07485,1.07329,1.07331,4885,1,0.00014,-0.000102481,1.074382,1.073365,1.07383,0,1,0,0,0,0,0,0,0.001223571,0,0,0,1,0,0,0,0,0,0,0
3536,2/8/2023 13:00,0,1.07295,0,1,1,0,0,0,1.07602,0,1.07468,0,0,200532,1.023752359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07333,1.0737,1.0725,1.07309,6607,1,0.00013,-0.000204994,1.07397,1.0732,1.073873333,0,1,0,0,0,0,0,0,0.001267857,0,0,0,1,0,0,0,0,0,0,0
3537,2/8/2023 14:00,0,1.07295,0,1,1,0,0,0,1.07602,0,1.07468,0,0,190490,1.023777468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07311,1.07427,1.0717,1.07244,10042,1,0.00013,-0.000605911,1.073368,1.072765,1.0738075,0,0,0,1,0,1,0,0,0.0014,0,1,0,0,0,0,0,0,0,0,0
3538,2/8/2023 15:00,0,1.07295,0,1,1,0,0,0,1.07602,0,1.07468,0,1,201023,1.023803792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.07241,1.07273,1.07129,1.07246,10533,1,0.00014,1.86E-05,1.072944,1.07245,1.073748333,0,0,0,1,0,1,0,0,0.001416429,0,1,0,0,0,0,0,0,0,0,1
3539,2/8/2023 16:00,0,1.07295,0,1,1,0,0,0,1.07602,0,1.07468,0,1,208442,1.023822636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07245,1.07356,1.07179,1.0733,7419,1,0.00014,0.000782939,1.07292,1.07288,1.073748333,0,0,0,1,0,1,0,0,0.001475714,0,1,0,0,0,0,0,0,0,0,1
3540,2/8/2023 17:00,0,1.07295,0,1,1,0,0,0,1.07129,2,1.07468,0,0,203610,1.02383477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07328,1.07393,1.07252,1.07276,4832,1,0.00015,-0.000503248,1.07281,1.07303,1.0737025,0,0,1,0,0,1,0,0,0.001543571,0,1,0,0,0,0,1,0,0,0,0
3541,2/8/2023 18:00,0,1.07295,0,1,1,0,0,0,1.07129,0,1.07387,0,0,209490,1.023849696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07277,1.07387,1.07237,1.07334,5880,1,0.00013,0.000540515,1.07286,1.07305,1.073759167,0,0,1,0,0,1,1,0,0.001620714,0,1,0,0,0,0,0,0,0,0,1
3542,2/8/2023 19:00,0,1.07295,0,1,1,0,0,0,1.07129,0,1.07335,0,0,205702,1.023859096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07335,1.07335,1.07203,1.07224,3788,1,0.00014,-0.001025364,1.07282,1.07279,1.073461667,0,0,0,1,0,1,0,0,0.001659286,0,1,0,0,0,0,0,0,0,0,0
3543,2/8/2023 20:00,0,1.07295,0,1,1,0,0,0,1.07129,0,1.07335,0,0,202044,1.023867998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07225,1.07239,1.07087,1.07131,3658,1,0.00015,-0.000867719,1.07259,1.071775,1.073141667,0,0,0,1,0,1,0,0,0.001679286,0,1,0,0,0,0,0,0,0,0,0
3544,2/8/2023 21:00,0,1.07295,0,1,1,0,0,0,1.07129,0,1.07335,0,1,203226,1.023870877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07131,1.07149,1.07108,1.07134,1182,1,0.00018,2.80E-05,1.072198,1.071325,1.072799167,0,0,0,1,0,1,0,0,0.001452857,0,1,0,0,0,0,0,0,0,0,1
3545,2/8/2023 22:00,0,1.07295,0,1,1,0,0,0,1.07129,0,1.07335,0,1,197622,1.023884492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07097,1.07151,1.0707,1.07113,5604,1,0.00028,-0.000196035,1.071872,1.071235,1.072511667,0,0,0,1,0,1,0,1,0.001381429,0,1,0,0,0,0,0,0,0,0,0
3546,2/8/2023 23:00,0,1.07295,0,1,1,0,0,0,1.07129,0,1.07335,0,1,199099,1.023888095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07108,1.07164,1.07091,1.07147,1477,1,0.00016,0.000317371,1.071498,1.0713,1.072349167,0,0,0,1,0,1,0,0,0.001357857,0,1,0,0,0,0,0,0,0,0,1
3547,2/9/2023 0:00,0,1.07295,0,1,1,0,0,0,1.0707,2,1.07335,0,1,201393,1.023893699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07147,1.07186,1.07141,1.07155,2294,1,0.00014,7.47E-05,1.07136,1.07151,1.0722025,0,0,1,0,0,1,0,0,0.001296429,0,1,0,0,0,0,1,0,0,0,1
3548,2/9/2023 1:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,0,0,204882,1.023902373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07154,1.07254,1.07087,1.07241,3489,1,0.00015,0.000802254,1.07158,1.07198,1.072145833,0,0,1,0,0,1,0,0,0.001311429,0,1,0,0,0,0,0,0,0,0,1
3549,2/9/2023 2:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,0,0,207255,1.023908342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0724,1.07323,1.0723,1.07301,2373,1,0.00014,0.000559331,1.071914,1.07271,1.072193333,0,0,1,0,0,0,0,0,0.001266429,0,1,0,0,0,0,0,0,0,0,1
3550,2/9/2023 3:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,1,0,205176,1.023913559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,1.0732,1.07248,1.07291,2079,1,0.00013,-9.32E-05,1.07227,1.07296,1.072230833,1,0,0,0,1,0,0,0,0.001232143,0,0,0,1,0,0,0,0,0,0,0
3551,2/9/2023 4:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,0,0,206647,1.023917269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0729,1.07321,1.07276,1.07315,1471,1,0.00015,0.000223666,1.072606,1.07303,1.072218333,1,0,0,0,1,0,0,0,0.001080714,0,0,0,1,0,0,0,0,0,0,1
3552,2/9/2023 5:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,0,0,209905,1.023925541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07315,1.07372,1.07261,1.07349,3258,1,0.00015,0.000316774,1.072994,1.07332,1.072279167,1,0,0,0,1,0,0,0,0.001057143,0,0,0,1,0,0,0,0,0,0,1
3553,2/9/2023 6:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,0,0,213402,1.023934492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07351,1.07441,1.07327,1.07391,3497,1,0.00015,0.000391171,1.073294,1.0737,1.072326667,1,0,0,0,1,0,0,0,0.001012143,0,0,0,1,0,0,0,0,0,0,1
3554,2/9/2023 7:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,1,0,207476,1.02394945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07393,1.07396,1.07234,1.07323,5926,1,0.00016,-0.000633401,1.073338,1.07357,1.072409167,1,0,0,0,1,0,0,0,0.001027143,0,0,0,1,0,0,0,0,0,0,0
3555,2/9/2023 8:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,0,0,214786,1.023968631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07324,1.07589,1.07319,1.07522,7310,1,0.00016,0.001852499,1.0738,1.074225,1.072735,1,0,0,0,1,0,0,0,0.001112857,0,0,0,1,0,0,0,0,0,0,1
3556,2/9/2023 9:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,0,0,220434,1.023983746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07523,1.07682,1.07503,1.0763,5648,1,0.00014,0.001003941,1.07443,1.07576,1.073148333,1,0,0,0,1,0,0,0,0.001146429,0,0,0,1,0,0,0,0,0,0,1
3557,2/9/2023 10:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,0,0,225826,1.023998551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0763,1.0778,1.07584,1.07768,5392,1,0.00015,0.001281349,1.075268,1.07699,1.073694167,1,0,0,0,1,0,0,0,0.001177857,0,0,0,1,0,0,0,0,0,0,1
3558,2/9/2023 11:00,0,1.07295,0,1,1,0,0,0,1.0707,0,1.07254,1,0,221210,1.024010879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07767,1.07767,1.0758,1.07626,4616,1,0.00013,-0.001318514,1.075738,1.07697,1.074093333,1,0,0,0,1,0,0,0,0.001282857,0,0,0,1,0,0,0,0,0,0,0
3559,2/9/2023 12:00,0,1.07295,0,1,1,0,0,0,1.0778,1,1.07254,0,0,225647,1.024022865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07626,1.07715,1.07585,1.07688,4437,1,0.00013,0.000575903,1.076468,1.07657,1.0745375,1,0,0,0,1,0,0,0,0.001317857,0,0,0,1,1,0,0,0,0,0,1
3560,2/9/2023 13:00,0,1.07891,1,0,0,1,1,0,1.0778,0,1.07254,0,0,233844,1.02404584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07687,1.07895,1.07621,1.07891,8197,1,0.00013,0.001883301,1.077206,1.077895,1.075079167,1,0,0,0,1,0,1,0,0.001461429,1,0,0,0,0,0,0,0,0,0,1
3561,2/9/2023 14:00,0,1.07895,1,0,0,0,0,0,1.0778,0,1.07254,1,0,225256,1.02406947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07895,1.07904,1.07774,1.07794,8588,1,0.00014,-0.00089946,1.077534,1.078425,1.07549,1,0,0,0,1,0,0,0,0.001522143,1,0,0,0,0,0,0,0,0,0,0
3562,2/9/2023 15:00,0,1.07895,1,0,0,0,0,0,1.0778,0,1.07254,1,0,216046,1.024093974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07795,1.07887,1.0761,1.07623,9210,1,0.00011,-0.001587619,1.077244,1.077085,1.075766667,0,1,0,0,1,0,0,0,0.001600714,1,0,0,0,0,0,0,0,0,0,0
3563,2/9/2023 16:00,0,1.07895,1,0,0,0,0,0,1.07904,1,1.07628,0,0,208589,1.024113724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07624,1.07628,1.07436,1.07601,7457,1,0.00014,-0.000204438,1.077194,1.07612,1.076005,0,1,0,0,1,0,0,0,0.001671429,1,0,0,0,1,0,0,0,0,0,0
3564,2/9/2023 17:00,0,1.07895,1,0,0,0,0,0,1.07904,0,1.07628,0,0,203843,1.024125995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07598,1.07609,1.07382,1.07481,4746,1,0.00013,-0.001115854,1.07678,1.07541,1.076115,0,1,0,0,0,0,0,0,0.001782143,1,0,0,0,0,0,0,0,0,0,0
3565,2/9/2023 18:00,0,1.07895,1,0,0,0,0,0,1.07904,0,1.07628,0,0,198254,1.02414023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0748,1.0748,1.07369,1.07406,5589,1,0.00015,-0.000698041,1.07581,1.074435,1.0761275,0,0,0,1,0,1,0,0,0.00183,0,0,1,0,0,0,0,0,0,0,0
3566,2/9/2023 19:00,0,1.07367,0,1,1,0,0,0,1.07904,0,1.07628,0,0,192645,1.02415439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07405,1.07451,1.07325,1.07367,5609,1,0.00013,-0.000363174,1.074956,1.073865,1.076164167,0,0,0,1,0,1,0,0,0.001840714,0,1,0,0,0,0,0,0,0,0,0
3567,2/9/2023 20:00,0,1.07451,0,1,1,0,0,0,1.07904,0,1.07628,0,0,188361,1.02416512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07368,1.07389,1.07309,1.07329,4284,1,0.00014,-0.000353989,1.074368,1.07348,1.076003333,0,0,0,1,0,1,0,1,0.001816429,0,1,0,0,0,0,0,0,0,0,0
3568,2/9/2023 21:00,0,1.07451,0,1,1,0,0,0,1.07904,0,1.07628,0,1,189494,1.024167989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07328,1.0738,1.07323,1.0738,1133,1,0.00019,0.000475062,1.073926,1.073545,1.075795,0,0,0,1,0,1,0,0,0.001741429,0,1,0,0,0,0,0,0,0,0,1
3569,2/9/2023 22:00,0,1.07451,0,1,1,0,0,0,1.07309,2,1.07628,0,1,191286,1.024172559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.07345,1.07408,1.07345,1.07391,1792,1,0.00044,0.000102435,1.073746,1.073855,1.075480833,0,0,1,0,0,1,0,0,0.001593571,0,1,0,0,0,0,1,0,0,0,1
3570,2/9/2023 23:00,0,1.07451,0,1,1,0,0,0,1.07309,0,1.07628,0,0,189969,1.024175894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07392,1.07412,1.07373,1.07384,1317,1,0.00016,-6.52E-05,1.073702,1.073875,1.075279167,0,0,1,0,0,1,0,0,0.001493571,0,1,0,0,0,0,0,0,0,0,0
3571,2/10/2023 0:00,0,1.07451,0,1,1,0,0,0,1.07309,0,1.07628,0,0,187070,1.024183165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07385,1.07386,1.07248,1.07341,2899,1,0.00013,-0.000400512,1.07365,1.073625,1.07499,0,0,0,1,0,1,0,0,0.001452143,0,1,0,0,0,0,0,0,0,0,0
3572,2/10/2023 1:00,0,1.07451,0,1,1,0,0,0,1.07309,0,1.07628,0,0,183918,1.024191052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0734,1.0738,1.07274,1.0733,3152,1,0.00014,-0.000102482,1.073652,1.073355,1.0745225,0,0,0,1,0,1,0,0,0.001393571,0,1,0,0,0,0,0,0,0,0,0
3573,2/10/2023 2:00,0,1.07451,0,1,1,0,0,0,1.07309,0,1.07628,0,0,181654,1.024196619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07328,1.07335,1.07236,1.07244,2264,1,0.00016,-0.000801588,1.07338,1.07287,1.074064167,0,0,0,1,0,1,0,0,0.001371429,0,1,0,0,0,0,0,0,0,0,0
3574,2/10/2023 3:00,0,1.07451,0,1,1,0,0,0,1.07309,0,1.07628,0,0,178851,1.024203447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07245,1.07255,1.07166,1.07201,2803,1,0.00015,-0.000401035,1.073,1.072225,1.0737125,0,0,0,1,0,1,0,0,0.001239286,0,1,0,0,0,0,0,0,0,0,0
3575,2/10/2023 4:00,0,1.07451,0,1,1,0,0,0,1.07309,0,1.07628,0,0,176564,1.02420899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07202,1.07236,1.07166,1.07179,2287,1,0.00014,-0.000205243,1.07259,1.0719,1.073360833,0,0,0,1,0,1,0,0,0.001196429,0,1,0,0,0,0,0,0,0,0,0
3576,2/10/2023 5:00,0,1.07451,0,1,1,0,0,0,1.07166,2,1.07628,0,1,179349,1.024215846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07178,1.07261,1.07174,1.07252,2785,1,0.00017,0.000680872,1.072412,1.072155,1.07317,0,0,0,1,0,1,0,0,0.001060714,0,1,0,0,0,0,1,0,0,0,1
3577,2/10/2023 6:00,0,1.07451,0,1,1,0,0,0,1.07166,2,1.07628,0,0,176591,1.024222594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07253,1.07285,1.07212,1.07224,2758,1,0.00017,-0.000261101,1.0722,1.07238,1.073018333,0,0,1,0,0,1,0,0,0.000975714,0,1,0,0,0,0,1,0,0,0,0
3578,2/10/2023 7:00,0,1.07451,0,1,1,0,0,0,1.07166,0,1.0744,0,0,186378,1.024247408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07225,1.0744,1.07184,1.07405,9787,1,0.00014,0.001686632,1.072522,1.073145,1.07305,0,0,1,0,0,0,0,0,0.000996429,0,1,0,0,0,0,0,0,0,0,1
3579,2/10/2023 8:00,0,1.07451,0,1,1,0,0,0,1.07166,0,1.0744,0,0,196503,1.0242731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.07407,1.07521,1.0726,1.07413,10125,1,0.00015,7.45E-05,1.072946,1.07409,1.07312,0,0,1,0,0,0,1,0,0.001102857,0,1,0,0,0,0,0,0,0,0,1
3580,2/10/2023 9:00,0,1.07451,0,1,1,0,0,0,1.07166,0,1.07441,0,0,187049,1.024295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07412,1.07441,1.07034,1.0706,9454,1,0.00013,-0.003291793,1.072708,1.072365,1.072853333,0,0,0,1,0,1,0,0,0.001303571,0,1,0,0,0,0,0,0,0,0,0
3581,2/10/2023 10:00,0,1.07451,0,1,1,0,0,0,1.07521,1,1.07441,0,1,193406,1.024310397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07059,1.07108,1.0691,1.07081,6357,1,0.00015,0.000196132,1.072366,1.070705,1.072595,0,0,0,1,0,1,0,0,0.001387857,0,1,0,0,0,1,0,0,0,0,1
3582,2/10/2023 11:00,0,1.07451,0,1,1,0,0,0,1.07521,0,1.07441,0,0,188250,1.024322314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07078,1.07104,1.06928,1.06979,5156,1,0.00014,-0.000953004,1.071876,1.0703,1.0722575,0,0,0,1,0,1,0,0,0.001472857,0,1,0,0,0,0,0,0,0,0,0
3583,2/10/2023 12:00,0,1.06825,0,1,1,0,0,0,1.07521,0,1.07441,0,0,182883,1.024334296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0698,1.07001,1.06806,1.06825,5367,1,0.00015,-0.001440572,1.070716,1.06902,1.0718275,0,0,0,1,0,1,0,0,0.001567143,0,1,0,0,0,0,0,0,0,0,0
3584,2/10/2023 13:00,0,1.06825,0,1,1,0,0,0,1.07521,0,1.07441,0,1,191675,1.024354466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06823,1.06988,1.06809,1.0695,8792,1,0.00015,0.001169454,1.06979,1.068875,1.071510833,0,0,0,1,0,1,0,0,0.001667143,0,1,0,0,0,0,0,0,0,0,1
3585,2/10/2023 14:00,0,1.06825,0,1,1,0,0,0,1.06806,2,1.07441,0,1,200735,1.024375356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06952,1.07064,1.06856,1.06965,9060,1,0.00027,0.000140243,1.0696,1.069575,1.071278333,0,0,0,1,0,1,0,0,0.001717143,0,1,0,0,0,0,1,0,0,0,1
3586,2/10/2023 15:00,0,1.06825,0,1,1,0,0,0,1.06806,0,1.07441,0,0,188417,1.024402382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06965,1.07061,1.06739,1.06763,12318,1,0.00013,-0.001890254,1.068964,1.06864,1.070913333,0,0,0,1,0,1,0,0,0.001871429,0,1,0,0,0,0,0,0,0,0,0
3587,2/10/2023 16:00,0,1.06825,0,1,1,0,0,0,1.06806,0,1.07441,0,0,181423,1.024417426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06765,1.06864,1.06676,1.06682,6994,1,0.00013,-0.000758978,1.06837,1.067225,1.070499167,0,0,0,1,0,1,0,0,0.001935,0,1,0,0,0,0,0,0,0,0,0
3588,2/10/2023 17:00,0,1.06825,0,1,1,0,0,0,1.06806,0,1.07441,0,0,176724,1.024427515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.06681,1.06735,1.06655,1.06677,4699,1,0.00013,-4.69E-05,1.068074,1.066795,1.07002,0,0,0,1,0,1,0,1,0.001928571,0,1,0,0,0,0,0,0,0,0,0
3589,2/10/2023 18:00,0,1.06825,0,1,1,0,0,0,1.06806,0,1.07441,0,1,179453,1.024433415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06676,1.0676,1.0667,1.06708,2729,1,0.00013,0.000290555,1.06759,1.066925,1.06959,0,0,0,1,0,1,0,0,0.001942857,0,1,0,0,0,0,0,0,0,0,1
3590,2/10/2023 19:00,0,1.06825,0,1,1,0,0,0,1.06655,2,1.07441,0,1,182516,1.024440068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06707,1.06747,1.06676,1.06727,3063,1,0.00015,0.00017804,1.067114,1.067175,1.069025,0,0,1,0,0,1,0,0,0.001931429,0,1,0,0,0,0,1,0,0,0,1
3591,2/10/2023 20:00,0,1.06825,0,1,1,0,0,0,1.06655,0,1.07441,0,1,184991,1.024445512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06728,1.06802,1.06724,1.06783,2475,1,0.00015,0.000524566,1.067154,1.06755,1.0685,0,0,1,0,0,1,1,0,0.001935,0,1,0,0,0,0,0,0,0,0,1
3592,2/10/2023 21:00,0,1.06825,0,1,1,0,0,0,1.06655,0,1.07441,0,0,183865,1.024447982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06782,1.06794,1.06729,1.06761,1126,1,0.00026,-0.000206047,1.067312,1.06772,1.068250833,0,0,1,0,0,1,0,0,0.001798571,0,1,0,0,0,0,0,0,0,0,0
3593,2/12/2023 22:00,0,1.06825,0,1,1,0,0,0,1.06655,0,1.07441,0,0,185699,1.024452036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06792,1.06798,1.0672,1.06744,1834,1,0.00077,-0.000159247,1.067446,1.067525,1.06797,0,0,1,0,0,1,0,0,0.001667857,0,1,0,0,0,0,0,0,0,0,0
3594,2/12/2023 23:00,0,1.06825,0,1,1,0,0,0,1.06655,0,1.07441,0,1,183003,1.02445794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06744,1.06789,1.06707,1.06765,2696,1,0.00016,0.000196713,1.06756,1.067545,1.067791667,0,0,0,1,0,1,0,0,0.001435714,0,1,0,0,0,0,0,0,0,0,1
3595,2/13/2023 0:00,0,1.06825,0,1,1,0,0,0,1.06655,0,1.07441,0,0,180033,1.02446437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06766,1.06782,1.06671,1.06718,2970,1,0.00015,-0.000440316,1.067542,1.067415,1.0677025,0,0,0,1,0,1,0,0,0.001373571,0,1,0,0,0,0,0,0,0,0,0
3596,2/13/2023 1:00,0,1.06825,0,1,1,0,0,0,1.06655,0,1.07441,0,0,175406,1.024474255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0672,1.06742,1.06547,1.06663,4627,1,0.00015,-0.00051551,1.067302,1.066905,1.067463333,0,0,0,1,0,1,0,0,0.001387143,0,1,0,0,0,0,0,0,0,0,0
3597,2/13/2023 2:00,0,1.06825,0,1,1,0,0,0,1.06655,0,1.07441,0,1,178811,1.024481537,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.06662,1.06705,1.06597,1.06666,3405,1,0.00018,2.81E-05,1.067112,1.066645,1.067214167,0,0,0,1,0,1,0,0,0.001325,0,1,0,0,0,0,0,0,0,0,1
